frame,time_s,track_id,cls_id,cls_name,conf,x1,y1,x2,y2
1214,40.507133,464,76,gloves,0.415470,240.98,222.00,269.56,237.42
1215,40.540500,461,0,person,0.855891,242.48,124.10,391.21,238.26
1215,40.540500,462,2,helmet,0.875159,265.42,124.73,303.33,165.25
1215,40.540500,464,76,gloves,0.446568,241.22,222.07,269.60,237.43
1216,40.573867,461,0,person,0.855031,242.65,124.29,391.26,238.13
1216,40.573867,462,2,helmet,0.870361,264.99,124.94,302.89,165.44
1216,40.573867,464,76,gloves,0.369597,241.40,221.89,270.10,237.46
1217,40.607233,461,0,person,0.849010,242.96,124.40,391.55,238.04
1217,40.607233,462,2,helmet,0.867616,264.65,125.01,302.66,165.66
1217,40.607233,464,76,gloves,0.446738,241.69,222.05,269.87,237.38
1218,40.640600,461,0,person,0.842462,242.29,124.66,390.88,237.98
1218,40.640600,462,2,helmet,0.865537,264.12,125.21,302.20,165.94
1218,40.640600,464,76,gloves,0.314781,240.90,221.81,269.70,237.45
1219,40.673967,461,0,person,0.843219,242.89,124.97,391.14,237.88
1219,40.673967,462,2,helmet,0.849049,263.18,125.61,301.08,166.29
1220,40.707333,461,0,person,0.830375,243.79,125.29,391.45,237.65
1220,40.707333,462,2,helmet,0.851402,262.63,125.90,300.58,166.85
1221,40.740700,461,0,person,0.824748,245.11,125.83,391.90,237.50
1221,40.740700,462,2,helmet,0.855834,262.05,126.37,299.81,167.46
1222,40.774067,461,0,person,0.732727,247.29,126.32,393.07,237.39
1222,40.774067,462,2,helmet,0.852230,261.43,126.91,298.74,167.92
1222,40.774067,464,76,gloves,0.569881,242.48,213.72,284.91,237.18
1223,40.807433,461,0,person,0.840419,253.13,126.75,396.81,237.28
1223,40.807433,462,2,helmet,0.862732,260.71,127.49,297.78,168.65
1224,40.840800,461,0,person,0.835776,255.65,127.21,397.50,237.18
1224,40.840800,462,2,helmet,0.858696,259.79,128.11,296.51,169.39
1225,40.874167,461,0,person,0.838277,256.46,127.67,397.12,237.43
1225,40.874167,462,2,helmet,0.840298,259.05,128.61,295.37,169.94
1226,40.907533,461,0,person,0.839568,257.10,128.44,396.11,237.40
1226,40.907533,462,2,helmet,0.846169,258.32,129.56,294.22,170.93
1227,40.940900,461,0,person,0.823885,257.25,129.10,395.31,237.74
1227,40.940900,462,2,helmet,0.802459,257.63,130.55,292.95,171.76
1228,40.974267,461,0,person,0.825196,258.15,130.90,393.95,237.85
1228,40.974267,462,2,helmet,0.824699,256.69,131.92,291.63,173.33
1229,41.007633,461,0,person,0.837195,259.14,133.59,392.49,238.46
1229,41.007633,462,2,helmet,0.877757,256.23,133.84,290.47,175.04
1230,41.041000,461,0,person,0.828771,259.99,136.42,390.95,239.01
1230,41.041000,462,2,helmet,0.842732,255.78,136.50,288.88,177.01
1231,41.074367,461,0,person,0.811471,261.47,139.80,388.92,238.81
1231,41.074367,462,2,helmet,0.641451,255.21,139.67,287.33,179.72
1232,41.107733,461,0,person,0.818485,262.48,142.09,387.72,238.50
1233,41.141100,461,0,person,0.788428,262.82,143.48,387.19,238.41
1233,41.141100,462,2,helmet,0.360442,254.83,146.79,285.58,186.08
1234,41.174467,461,0,person,0.804370,263.18,144.36,387.62,238.56
1234,41.174467,462,2,helmet,0.530292,254.86,150.75,284.99,190.33
1235,41.207833,461,0,person,0.811402,263.79,145.51,387.62,238.45
1235,41.207833,462,2,helmet,0.602295,255.61,154.21,285.40,194.25
1236,41.241200,461,0,person,0.825005,264.03,146.23,387.96,238.50
1236,41.241200,462,2,helmet,0.656035,256.02,157.31,285.11,197.46
1237,41.274567,461,0,person,0.810871,264.46,146.96,387.95,238.23
1237,41.274567,462,2,helmet,0.812539,258.21,160.03,287.09,200.10
1238,41.307933,461,0,person,0.769701,265.05,147.55,388.39,238.15
1238,41.307933,462,2,helmet,0.661465,258.88,162.99,287.47,203.19
1239,41.341300,461,0,person,0.749243,266.28,148.03,389.38,238.07
1239,41.341300,462,2,helmet,0.522241,259.83,165.47,287.88,205.32
1240,41.374667,461,0,person,0.774175,266.19,148.36,389.47,238.10
1240,41.374667,462,2,helmet,0.433785,259.14,168.24,285.60,206.91
1241,41.408033,461,0,person,0.747928,266.42,149.36,389.11,238.17
1241,41.408033,462,2,helmet,0.535046,260.85,170.18,287.71,209.71
1242,41.441400,461,0,person,0.780122,266.47,150.07,388.94,238.20
1242,41.441400,462,2,helmet,0.718479,261.19,172.04,288.40,212.52
1243,41.474767,461,0,person,0.759502,266.70,151.23,388.74,238.52
1243,41.474767,462,2,helmet,0.627703,261.67,173.54,289.07,214.61
1244,41.508133,461,0,person,0.786267,266.40,151.47,388.71,238.50
1244,41.508133,462,2,helmet,0.682589,262.14,175.10,289.14,215.77
1245,41.541500,461,0,person,0.788212,265.87,151.86,388.45,238.71
1245,41.541500,462,2,helmet,0.602876,262.30,176.43,288.94,216.73
1246,41.574867,461,0,person,0.799462,265.75,152.38,388.37,238.87
1246,41.574867,462,2,helmet,0.664005,262.19,177.12,288.96,217.85
1246,41.574867,474,76,gloves,0.434027,287.69,204.26,335.87,238.50
1247,41.608233,461,0,person,0.793984,265.56,152.58,388.70,239.05
1247,41.608233,462,2,helmet,0.676480,262.13,177.64,288.82,218.45
1247,41.608233,474,76,gloves,0.540851,293.12,205.43,339.72,238.68
1248,41.641600,461,0,person,0.794532,265.09,152.64,388.91,239.28
1248,41.641600,462,2,helmet,0.699353,262.01,177.99,288.82,219.21
1248,41.641600,474,76,gloves,0.661561,295.00,207.92,338.43,239.00
1249,41.674967,461,0,person,0.799392,264.55,152.72,388.82,239.42
1249,41.674967,462,2,helmet,0.744476,261.84,178.14,288.59,219.49
1249,41.674967,474,76,gloves,0.604212,296.52,209.40,337.84,239.13
1250,41.708333,461,0,person,0.772492,264.13,152.83,388.69,239.48
1250,41.708333,462,2,helmet,0.637964,261.59,178.00,288.11,219.12
1250,41.708333,474,76,gloves,0.260237,296.32,209.98,336.77,239.22
1251,41.741700,461,0,person,0.768842,263.79,152.70,389.12,239.57
1251,41.741700,462,2,helmet,0.579925,261.18,177.76,287.39,218.54
1252,41.775067,461,0,person,0.750798,262.58,152.58,388.65,239.71
1252,41.775067,462,2,helmet,0.764858,260.43,176.97,286.74,218.04
1253,41.808433,461,0,person,0.736806,261.64,152.43,388.54,239.84
1253,41.808433,462,2,helmet,0.651145,259.36,175.95,285.57,217.06
1254,41.841800,461,0,person,0.749557,260.36,152.32,388.15,240.06
1254,41.841800,462,2,helmet,0.698433,258.24,174.61,284.20,215.49
1255,41.875167,461,0,person,0.715885,259.33,152.34,387.45,240.11
1255,41.875167,462,2,helmet,0.582354,257.48,173.10,283.34,213.85
1256,41.908533,461,0,person,0.725080,258.57,152.39,387.29,240.37
1256,41.908533,462,2,helmet,0.445953,255.72,171.82,279.96,210.63
1257,41.941900,461,0,person,0.743880,257.62,152.39,386.58,240.37
1257,41.941900,462,2,helmet,0.532892,255.29,170.76,279.01,209.08
1258,41.975267,461,0,person,0.758749,257.15,152.40,386.49,240.52
1258,41.975267,462,2,helmet,0.492926,255.01,170.02,278.47,208.34
1259,42.008633,461,0,person,0.753962,256.87,152.41,386.54,240.62
1259,42.008633,462,2,helmet,0.514966,255.12,169.71,278.52,208.17
1260,42.042000,461,0,person,0.744406,256.76,152.49,386.53,240.64
1260,42.042000,462,2,helmet,0.478369,254.94,169.65,278.18,208.24
1261,42.075367,461,0,person,0.741831,256.87,152.32,387.04,240.65
1261,42.075367,462,2,helmet,0.477674,255.03,170.09,277.99,208.57
1262,42.108733,461,0,person,0.727842,257.39,152.32,387.92,240.75
1262,42.108733,462,2,helmet,0.606081,255.66,170.95,278.19,208.88
1263,42.142100,461,0,person,0.721668,257.50,152.37,388.26,240.85
1263,42.142100,462,2,helmet,0.506122,255.95,171.82,279.03,210.96
1264,42.175467,461,0,person,0.691360,258.16,152.69,388.65,240.86
1264,42.175467,462,2,helmet,0.478170,256.48,172.71,280.08,213.09
1265,42.208833,461,0,person,0.686729,258.65,152.87,389.23,240.93
1265,42.208833,462,2,helmet,0.579044,257.25,173.89,281.05,214.75
1266,42.242200,461,0,person,0.716073,259.40,153.57,389.49,241.02
1266,42.242200,462,2,helmet,0.728604,257.85,175.23,281.78,216.28
1267,42.275567,461,0,person,0.734107,259.13,153.25,389.96,241.06
1267,42.275567,462,2,helmet,0.750489,258.26,176.35,282.50,217.83
1268,42.308933,461,0,person,0.729789,258.88,153.41,389.82,241.15
1268,42.308933,462,2,helmet,0.796717,258.50,177.34,283.05,219.21
1269,42.342300,461,0,person,0.722132,258.88,153.36,390.18,241.20
1269,42.342300,462,2,helmet,0.775446,258.61,178.01,283.30,219.98
1270,42.375667,461,0,person,0.677959,259.55,153.52,391.03,241.20
1270,42.375667,462,2,helmet,0.764329,258.58,178.40,283.38,220.46
1271,42.409033,461,0,person,0.690653,259.54,153.58,391.25,241.20
1271,42.409033,462,2,helmet,0.779121,258.53,178.52,283.40,220.61
1272,42.442400,461,0,person,0.666011,259.82,153.63,391.89,241.20
1272,42.442400,462,2,helmet,0.784460,258.49,178.40,283.50,220.65
1273,42.475767,461,0,person,0.692715,259.46,153.61,391.94,241.29
1273,42.475767,462,2,helmet,0.761234,258.45,178.35,283.38,220.40
1274,42.509133,461,0,person,0.704100,258.99,154.37,390.73,241.48
1274,42.509133,462,2,helmet,0.764379,258.43,178.36,283.31,220.26
1275,42.542500,461,0,person,0.658226,259.53,154.57,391.58,241.63
1275,42.542500,462,2,helmet,0.745357,258.54,178.39,283.37,220.10
1276,42.575867,461,0,person,0.711349,259.21,154.68,391.25,241.63
1276,42.575867,462,2,helmet,0.740777,258.69,178.31,283.47,219.86
1277,42.609233,461,0,person,0.715760,259.28,154.67,391.49,241.65
1277,42.609233,462,2,helmet,0.738297,258.74,178.43,283.47,220.00
1278,42.642600,461,0,person,0.723297,259.25,154.58,391.64,241.64
1278,42.642600,462,2,helmet,0.732632,258.98,178.45,283.70,220.03
1279,42.675967,461,0,person,0.712198,258.88,154.37,391.50,241.62
1279,42.675967,462,2,helmet,0.725959,259.24,178.45,284.16,220.31
1280,42.709333,461,0,person,0.756126,259.29,154.20,392.00,241.49
1280,42.709333,462,2,helmet,0.734030,259.43,178.53,284.26,220.20
1281,42.742700,461,0,person,0.756017,259.52,154.24,392.14,241.43
1281,42.742700,462,2,helmet,0.744580,259.51,178.45,284.32,220.06
1282,42.776067,461,0,person,0.780016,259.75,154.15,392.76,241.52
1282,42.776067,462,2,helmet,0.765593,259.65,177.99,284.57,219.69
1283,42.809433,461,0,person,0.778550,259.64,153.96,393.23,241.68
1283,42.809433,462,2,helmet,0.731401,259.60,177.69,284.48,219.23
1284,42.842800,461,0,person,0.773907,259.44,154.17,392.97,241.79
1284,42.842800,462,2,helmet,0.696562,259.45,177.39,284.54,219.11
1285,42.876167,461,0,person,0.769230,259.27,154.14,393.16,241.99
1285,42.876167,462,2,helmet,0.680080,259.36,177.35,284.52,219.15
1286,42.909533,461,0,person,0.770235,258.96,153.91,393.38,242.18
1286,42.909533,462,2,helmet,0.666120,259.41,177.48,284.54,219.15
1287,42.942900,461,0,person,0.779890,259.17,153.99,393.65,242.28
1287,42.942900,462,2,helmet,0.715135,259.45,177.64,284.63,219.33
1288,42.976267,461,0,person,0.779174,259.30,154.15,393.74,242.40
1288,42.976267,462,2,helmet,0.717537,259.52,177.56,284.85,219.47
1289,43.009633,461,0,person,0.772120,259.54,154.24,393.99,242.44
1289,43.009633,462,2,helmet,0.724506,259.61,177.81,284.82,219.43
1290,43.043000,461,0,person,0.779745,259.55,154.58,393.74,242.55
1290,43.043000,462,2,helmet,0.729209,259.61,177.91,284.85,219.50
1291,43.076367,461,0,person,0.773620,259.75,154.85,393.71,242.64
1291,43.076367,462,2,helmet,0.692451,259.72,177.96,285.03,219.66
1292,43.109733,461,0,person,0.773054,260.15,155.03,394.00,242.66
1292,43.109733,462,2,helmet,0.639923,259.76,177.95,285.06,219.64
1293,43.143100,461,0,person,0.781422,260.19,154.98,394.19,242.68
1293,43.143100,462,2,helmet,0.554806,259.22,177.85,284.32,219.50
1294,43.176467,461,0,person,0.770918,260.67,154.77,395.17,242.86
1294,43.176467,462,2,helmet,0.494443,258.48,177.76,282.73,218.71
1295,43.209833,461,0,person,0.778806,260.94,154.79,395.39,242.97
1295,43.209833,462,2,helmet,0.466071,259.81,177.61,284.35,218.99
1296,43.243200,461,0,person,0.784461,261.27,155.05,395.73,243.19
1296,43.243200,462,2,helmet,0.548997,259.33,177.43,283.32,218.49
1297,43.276567,461,0,person,0.795164,261.21,154.67,396.24,243.29
1297,43.276567,462,2,helmet,0.456979,259.31,176.93,282.99,218.06
1298,43.309933,461,0,person,0.796594,261.58,154.69,396.43,243.27
1298,43.309933,462,2,helmet,0.443801,261.00,176.53,284.93,217.95
1299,43.343300,461,0,person,0.796777,261.88,154.80,396.52,243.24
1299,43.343300,462,2,helmet,0.531208,261.72,176.36,285.76,217.86
1300,43.376667,461,0,person,0.819993,261.97,154.54,397.16,243.38
1300,43.376667,462,2,helmet,0.644743,262.37,175.96,286.76,217.89
1301,43.410033,461,0,person,0.824129,262.24,155.05,396.67,243.45
1301,43.410033,462,2,helmet,0.733375,262.68,175.80,287.16,217.82
1302,43.443400,461,0,person,0.821855,262.63,155.12,397.08,243.59
1302,43.443400,462,2,helmet,0.758443,263.13,176.07,287.62,217.99
1303,43.476767,461,0,person,0.822007,263.01,154.94,397.73,243.68
1303,43.476767,462,2,helmet,0.688586,263.29,176.63,287.53,218.24
1304,43.510133,461,0,person,0.825749,263.50,155.04,398.05,243.77
1304,43.510133,462,2,helmet,0.531541,263.63,177.58,287.57,218.98
1305,43.543500,461,0,person,0.793682,264.39,155.04,398.77,243.71
1305,43.543500,462,2,helmet,0.503848,263.47,178.93,286.22,219.10
1306,43.576867,461,0,person,0.766178,265.12,155.25,399.25,243.90
1306,43.576867,462,2,helmet,0.455428,266.04,180.42,289.38,221.18
1306,43.576867,477,76,gloves,0.805847,308.45,217.87,334.90,243.70
1307,43.610233,461,0,person,0.759226,266.32,155.94,399.35,243.87
1307,43.610233,462,2,helmet,0.464847,267.62,181.80,291.50,222.94
1307,43.610233,477,76,gloves,0.646185,309.49,218.53,335.10,243.48
1308,43.643600,461,0,person,0.744535,267.30,156.95,399.09,244.02
1308,43.643600,462,2,helmet,0.609264,268.97,183.85,292.94,224.42
1308,43.643600,477,76,gloves,0.656972,309.70,219.65,334.11,243.35
1309,43.676967,461,0,person,0.736543,268.10,157.52,399.07,244.07
1309,43.676967,462,2,helmet,0.364864,269.92,185.16,294.37,225.86
1309,43.676967,477,76,gloves,0.530114,309.59,220.84,333.29,243.67
1310,43.710333,461,0,person,0.723917,268.74,158.34,398.60,244.07
1310,43.710333,462,2,helmet,0.577594,270.27,186.67,295.19,227.58
1310,43.710333,477,76,gloves,0.707466,309.57,221.96,332.40,243.75
1311,43.743700,461,0,person,0.743624,269.04,158.67,398.42,244.00
1311,43.743700,462,2,helmet,0.637576,270.53,187.92,295.74,228.70
1311,43.743700,477,76,gloves,0.700471,309.29,222.78,331.48,243.67
1312,43.777067,461,0,person,0.760825,268.99,158.89,398.20,244.09
1312,43.777067,462,2,helmet,0.700811,270.63,188.84,296.22,229.65
1312,43.777067,477,76,gloves,0.644379,308.36,222.89,331.09,243.95
1313,43.810433,461,0,person,0.729399,268.85,159.09,398.31,244.48
1313,43.810433,462,2,helmet,0.598434,270.48,189.48,296.37,230.20
1313,43.810433,477,76,gloves,0.521879,307.53,223.04,330.88,244.41
1314,43.843800,461,0,person,0.750892,268.32,158.97,398.13,244.68
1314,43.843800,462,2,helmet,0.527337,270.29,189.95,296.41,230.54
1314,43.843800,477,76,gloves,0.425874,307.12,222.93,330.92,244.50
1315,43.877167,461,0,person,0.761570,267.63,158.94,397.43,244.76
1315,43.877167,462,2,helmet,0.562034,269.74,189.55,295.96,229.86
1315,43.877167,477,76,gloves,0.490698,306.53,223.07,330.67,244.72
1316,43.910533,461,0,person,0.758175,267.11,158.95,396.94,244.88
1316,43.910533,462,2,helmet,0.668475,269.22,189.28,295.77,229.68
1316,43.910533,477,76,gloves,0.451472,306.00,223.08,330.42,244.79
1317,43.943900,461,0,person,0.762426,266.50,158.90,396.50,244.97
1317,43.943900,462,2,helmet,0.636399,268.40,189.00,295.40,229.66
1317,43.943900,477,76,gloves,0.518520,305.86,223.40,330.10,244.80
1318,43.977267,461,0,person,0.771501,265.78,159.02,395.67,245.13
1318,43.977267,462,2,helmet,0.698563,267.75,189.40,295.02,230.12
1318,43.977267,477,76,gloves,0.381728,305.78,223.49,330.37,244.97
1319,44.010633,461,0,person,0.773465,265.45,159.00,395.29,245.16
1319,44.010633,462,2,helmet,0.643135,267.16,189.35,294.69,230.23
1319,44.010633,477,76,gloves,0.425129,305.42,223.41,330.37,245.02
1320,44.044000,461,0,person,0.759397,265.16,158.98,394.84,245.17
1320,44.044000,462,2,helmet,0.630139,266.92,189.12,295.13,230.76
1320,44.044000,477,76,gloves,0.442584,305.39,223.57,330.38,245.02
1321,44.077367,461,0,person,0.744126,265.35,158.90,394.88,245.04
1321,44.077367,462,2,helmet,0.626058,266.81,189.71,294.85,230.87
1321,44.077367,477,76,gloves,0.412123,305.80,223.93,330.49,244.86
1322,44.110733,461,0,person,0.726334,265.56,158.96,394.87,244.98
1322,44.110733,462,2,helmet,0.591988,266.73,189.92,294.76,230.86
1322,44.110733,477,76,gloves,0.411976,305.83,224.08,330.56,244.81
1323,44.144100,461,0,person,0.704198,265.84,158.95,395.12,244.92
1323,44.144100,462,2,helmet,0.583710,266.50,189.89,294.70,230.87
1323,44.144100,477,76,gloves,0.423118,305.66,224.13,330.47,244.76
1324,44.177467,461,0,person,0.724836,265.52,158.90,394.64,244.80
1324,44.177467,462,2,helmet,0.655593,266.42,189.88,294.69,230.75
1324,44.177467,477,76,gloves,0.422844,305.44,223.94,330.53,244.65
1325,44.210833,461,0,person,0.718874,265.33,158.77,394.54,244.79
1325,44.210833,462,2,helmet,0.561132,266.33,189.35,294.80,230.35
1325,44.210833,477,76,gloves,0.463060,305.06,223.51,330.75,244.62
1326,44.244200,461,0,person,0.688036,265.47,158.54,395.10,244.80
1326,44.244200,462,2,helmet,0.654932,266.18,189.34,294.54,229.99
1326,44.244200,477,76,gloves,0.516899,304.49,223.36,330.44,244.62
1327,44.277567,461,0,person,0.775424,264.86,157.91,395.28,244.81
1327,44.277567,462,2,helmet,0.669971,265.99,188.96,294.27,229.34
1327,44.277567,477,76,gloves,0.471109,304.16,223.58,330.01,244.67
1328,44.310933,461,0,person,0.776341,264.58,157.72,395.21,244.83
1328,44.310933,462,2,helmet,0.634671,265.86,188.25,294.36,228.73
1328,44.310933,477,76,gloves,0.463689,304.00,223.81,329.73,244.71
1329,44.344300,461,0,person,0.795462,264.27,157.52,395.12,244.87
1329,44.344300,462,2,helmet,0.653896,265.64,187.45,294.26,227.90
1329,44.344300,477,76,gloves,0.435423,303.75,223.62,329.78,244.73
1330,44.377667,461,0,person,0.786865,264.76,157.32,395.70,244.73
1330,44.377667,462,2,helmet,0.439717,264.69,186.51,292.85,226.53
1330,44.377667,477,76,gloves,0.451872,303.80,223.34,330.00,244.54
1331,44.411033,461,0,person,0.796841,265.06,157.23,396.14,244.62
1331,44.411033,462,2,helmet,0.642809,264.73,185.82,293.10,226.06
1331,44.411033,477,76,gloves,0.390268,303.85,223.14,330.22,244.46
1332,44.444400,461,0,person,0.804623,265.05,157.07,396.30,244.48
1332,44.444400,462,2,helmet,0.643955,264.46,184.96,293.03,225.55
1332,44.444400,477,76,gloves,0.476293,303.75,222.44,330.77,244.29
1333,44.477767,461,0,person,0.806448,264.82,157.04,396.09,244.42
1333,44.477767,462,2,helmet,0.641382,264.36,184.35,293.07,225.24
1333,44.477767,477,76,gloves,0.476783,303.98,222.50,331.04,244.31
1334,44.511133,461,0,person,0.797990,264.84,157.21,395.90,244.38
1334,44.511133,462,2,helmet,0.644789,264.34,184.14,293.05,225.10
1334,44.511133,477,76,gloves,0.496983,304.06,222.53,331.14,244.31
1335,44.544500,461,0,person,0.807386,264.58,157.30,395.60,244.45
1335,44.544500,462,2,helmet,0.670804,264.27,184.03,293.15,225.35
1335,44.544500,477,76,gloves,0.502773,304.14,222.70,331.15,244.38
1336,44.577867,461,0,person,0.805862,264.56,157.37,395.71,244.60
1336,44.577867,462,2,helmet,0.692341,264.38,184.12,293.15,225.39
1336,44.577867,477,76,gloves,0.613917,303.92,222.68,331.05,244.40
1337,44.611233,461,0,person,0.777538,264.79,157.37,396.04,244.63
1337,44.611233,462,2,helmet,0.650661,264.45,184.12,293.09,225.27
1337,44.611233,477,76,gloves,0.653228,303.33,221.89,331.39,244.36
1338,44.644600,461,0,person,0.798136,264.82,157.36,396.38,244.79
1338,44.644600,462,2,helmet,0.619995,264.29,183.89,292.18,224.12
1338,44.644600,477,76,gloves,0.633342,302.77,221.50,331.33,244.50
1339,44.677967,461,0,person,0.807288,264.02,156.44,396.90,244.83
1339,44.677967,462,2,helmet,0.724867,264.18,183.03,292.15,223.42
1339,44.677967,477,76,gloves,0.654921,302.46,221.11,331.44,244.54
1340,44.711333,461,0,person,0.796773,263.46,155.67,397.36,244.83
1340,44.711333,462,2,helmet,0.631802,262.64,181.25,289.67,220.82
1340,44.711333,477,76,gloves,0.551919,302.12,220.51,331.64,244.54
1341,44.744700,461,0,person,0.790395,262.33,154.55,397.56,244.75
1341,44.744700,462,2,helmet,0.718055,261.67,178.99,288.52,218.74
1341,44.744700,477,76,gloves,0.481230,301.92,219.61,332.36,244.57
1342,44.778067,461,0,person,0.795557,260.58,153.50,397.09,244.83
1342,44.778067,462,2,helmet,0.502282,260.76,176.06,288.01,216.77
1343,44.811433,461,0,person,0.783663,259.89,152.47,397.55,244.81
1343,44.811433,462,2,helmet,0.523041,258.83,172.25,284.92,212.08
1344,44.844800,461,0,person,0.811758,258.63,151.86,396.98,244.82
1344,44.844800,462,2,helmet,0.655423,257.78,168.97,283.41,208.85
1345,44.878167,461,0,person,0.803324,257.20,150.57,397.18,244.86
1345,44.878167,462,2,helmet,0.632464,257.31,165.19,282.68,205.13
1346,44.911533,461,0,person,0.815068,256.20,149.71,397.07,244.89
1346,44.911533,462,2,helmet,0.680150,257.07,161.46,282.43,201.81
1347,44.944900,461,0,person,0.828603,255.65,149.26,396.58,244.86
1347,44.944900,462,2,helmet,0.572469,257.04,158.45,281.86,198.33
1347,44.944900,477,76,gloves,0.296405,299.60,216.38,333.54,244.92
1348,44.978267,461,0,person,0.794126,257.71,148.78,397.73,244.40
1348,44.978267,462,2,helmet,0.478731,257.33,155.14,281.61,194.30
1349,45.011633,461,0,person,0.842840,256.79,148.22,396.09,243.57
1349,45.011633,462,2,helmet,0.706013,258.13,152.32,282.51,191.51
1350,45.045000,461,0,person,0.836749,256.31,147.63,395.25,243.09
1350,45.045000,462,2,helmet,0.792252,258.74,149.69,283.34,189.20
1351,45.078367,461,0,person,0.830788,256.24,146.78,395.79,243.07
1351,45.078367,462,2,helmet,0.779585,259.91,147.29,284.82,187.06
1352,45.111733,461,0,person,0.841157,256.04,145.75,396.30,243.11
1352,45.111733,462,2,helmet,0.819451,260.99,145.70,286.01,185.27
1353,45.145100,461,0,person,0.834000,256.01,144.47,397.06,243.12
1353,45.145100,462,2,helmet,0.775157,261.73,144.04,287.08,183.80
1354,45.178467,461,0,person,0.844680,255.99,143.04,398.17,243.34
1354,45.178467,462,2,helmet,0.749695,262.30,142.67,287.83,182.51
1355,45.211833,461,0,person,0.826901,256.29,142.02,398.86,243.52
1355,45.211833,462,2,helmet,0.657098,263.14,141.78,288.49,181.09
1356,45.245200,461,0,person,0.861006,256.69,141.02,399.34,243.61
1356,45.245200,462,2,helmet,0.705055,264.27,140.63,289.75,179.75
1357,45.278567,461,0,person,0.842486,256.67,139.48,400.04,243.71
1357,45.278567,462,2,helmet,0.747152,265.25,139.35,290.85,178.27
1358,45.311933,461,0,person,0.832911,256.55,138.13,400.24,243.71
1358,45.311933,462,2,helmet,0.721736,265.70,138.45,291.33,177.04
1359,45.345300,461,0,person,0.831419,256.57,137.20,400.23,243.77
1359,45.345300,462,2,helmet,0.857016,266.25,137.69,291.85,175.72
1360,45.378667,461,0,person,0.831663,255.96,136.52,399.38,243.82
1360,45.378667,462,2,helmet,0.867928,266.48,137.01,292.30,175.02
1361,45.412033,461,0,person,0.833342,255.56,135.87,398.83,243.87
1361,45.412033,462,2,helmet,0.854452,266.32,136.40,292.63,174.83
1362,45.445400,461,0,person,0.827415,255.31,135.85,397.79,243.95
1362,45.445400,462,2,helmet,0.842181,266.22,136.29,292.60,174.48
1363,45.478767,461,0,person,0.830694,255.13,135.55,397.19,243.99
1363,45.478767,462,2,helmet,0.839276,265.97,135.97,292.56,174.19
1364,45.512133,461,0,person,0.834492,255.00,135.31,396.51,243.98
1364,45.512133,462,2,helmet,0.822431,265.58,135.75,292.48,174.22
1365,45.545500,461,0,person,0.830748,255.04,135.32,395.78,243.98
1365,45.545500,462,2,helmet,0.793283,265.28,135.73,292.42,174.34
1366,45.578867,461,0,person,0.840198,255.04,135.25,395.06,243.95
1366,45.578867,462,2,helmet,0.831301,264.83,135.73,292.13,174.30
1367,45.612233,461,0,person,0.840553,255.44,135.33,394.70,243.95
1367,45.612233,462,2,helmet,0.837286,264.18,135.76,291.77,174.55
1368,45.645600,461,0,person,0.850304,255.74,135.49,394.14,243.94
1368,45.645600,462,2,helmet,0.832837,263.53,135.88,291.46,174.84
1369,45.678967,461,0,person,0.854243,255.94,135.81,393.38,243.96
1369,45.678967,462,2,helmet,0.801151,262.69,136.06,290.85,175.16
1370,45.712333,461,0,person,0.853127,256.10,135.98,392.81,243.97
1370,45.712333,462,2,helmet,0.781698,262.18,136.13,290.68,175.51
1371,45.745700,461,0,person,0.856038,256.13,136.09,392.23,244.00
1371,45.745700,462,2,helmet,0.811024,261.53,136.23,290.16,175.66
1372,45.779067,461,0,person,0.849826,256.06,136.23,391.64,244.08
1372,45.779067,462,2,helmet,0.781034,261.03,136.37,289.59,175.60
1373,45.812433,461,0,person,0.850276,255.89,136.27,390.96,244.02
1373,45.812433,462,2,helmet,0.801337,260.43,136.49,289.04,175.73
1374,45.845800,461,0,person,0.859481,255.38,136.09,390.34,244.10
1374,45.845800,462,2,helmet,0.799702,259.78,136.49,288.56,175.85
1375,45.879167,461,0,person,0.855278,255.12,136.11,389.78,244.21
1375,45.879167,462,2,helmet,0.798223,259.50,136.54,288.31,175.77
1376,45.912533,461,0,person,0.855479,254.91,136.06,389.22,244.16
1376,45.912533,462,2,helmet,0.787162,259.23,136.59,288.13,175.76
1377,45.945900,461,0,person,0.850682,254.66,135.99,388.82,244.23
1377,45.945900,462,2,helmet,0.765369,259.03,136.58,288.05,175.73
1378,45.979267,461,0,person,0.848683,254.18,135.75,388.59,244.46
1378,45.979267,462,2,helmet,0.783415,258.62,136.40,287.83,175.72
1379,46.012633,461,0,person,0.840059,253.73,135.57,388.59,244.94
1379,46.012633,462,2,helmet,0.738338,258.34,136.34,287.63,175.69
1380,46.046000,,0,person,0.925279,328.43,34.26,486.85,359.95
1380,46.046000,,2,helmet,0.774469,335.20,34.90,451.55,110.04
1380,46.046000,,27,glasses,0.399075,344.70,93.17,410.74,119.35
1381,46.079367,487,0,person,0.925305,328.64,33.66,487.34,359.92
1381,46.079367,488,2,helmet,0.795004,335.05,34.30,451.93,109.79
1382,46.112733,487,0,person,0.928872,329.26,33.26,488.00,359.65
1382,46.112733,488,2,helmet,0.814627,339.56,33.84,447.19,103.21
1382,46.112733,490,27,glasses,0.457113,353.16,91.02,439.25,118.15
1383,46.146100,487,0,person,0.926385,329.24,32.93,488.06,359.43
