frame,time_s,track_id,cls_id,cls_name,conf,x1,y1,x2,y2
18,0.720000,5,2,helmet,0.805034,346.51,68.70,373.82,87.88
18,0.720000,6,7,ladder,0.749312,243.72,71.66,362.91,309.86
18,0.720000,7,76,gloves,0.724242,372.05,154.17,381.90,167.13
18,0.720000,9,36,trash can,0.442018,526.38,282.13,547.70,360.00
18,0.720000,12,76,gloves,0.381294,405.42,166.79,418.95,198.84
19,0.760000,1,0,person,0.891390,307.34,67.87,394.76,292.18
19,0.760000,2,76,gloves,0.839470,432.49,194.24,448.62,221.45
19,0.760000,3,0,person,0.882991,404.35,87.51,459.03,295.55
19,0.760000,4,2,helmet,0.798332,418.86,88.16,450.23,111.35
19,0.760000,5,2,helmet,0.824747,346.55,68.70,373.92,87.91
19,0.760000,6,7,ladder,0.750224,243.69,71.62,362.85,309.87
19,0.760000,7,76,gloves,0.724772,372.05,154.20,381.91,167.13
19,0.760000,9,36,trash can,0.425139,526.49,282.12,547.71,360.00
19,0.760000,12,76,gloves,0.404719,405.40,167.14,418.58,198.26
19,0.760000,13,76,gloves,0.410102,408.52,193.91,418.22,207.32
20,0.800000,1,0,person,0.889659,307.42,67.85,394.75,292.21
20,0.800000,2,76,gloves,0.824574,432.86,194.00,448.73,221.18
20,0.800000,3,0,person,0.885707,404.21,87.51,458.85,295.51
20,0.800000,4,2,helmet,0.806901,418.58,88.13,450.27,111.76
20,0.800000,5,2,helmet,0.830345,346.55,68.70,373.96,87.94
20,0.800000,6,7,ladder,0.747997,243.68,71.54,362.81,309.87
20,0.800000,7,76,gloves,0.692071,371.88,154.18,381.77,167.13
20,0.800000,9,36,trash can,0.379647,526.39,282.10,547.52,360.00
20,0.800000,12,76,gloves,0.400187,405.44,167.15,418.36,197.57
20,0.800000,13,76,gloves,0.444905,408.21,193.54,418.01,207.08
21,0.840000,1,0,person,0.890026,307.49,67.86,394.68,292.23
21,0.840000,2,76,gloves,0.839539,433.24,193.57,449.13,221.31
21,0.840000,3,0,person,0.886598,404.17,87.50,458.77,295.50
21,0.840000,4,2,helmet,0.806388,418.53,88.11,450.20,111.92
21,0.840000,5,2,helmet,0.810558,346.59,68.68,374.03,87.91
21,0.840000,6,7,ladder,0.756004,243.73,71.58,362.78,309.87
21,0.840000,7,76,gloves,0.691117,371.81,154.17,381.74,167.14
21,0.840000,9,36,trash can,0.404925,526.35,282.10,547.40,360.00
21,0.840000,12,76,gloves,0.409334,405.37,167.22,418.22,197.37
21,0.840000,13,76,gloves,0.432066,408.11,193.38,417.95,206.93
22,0.880000,1,0,person,0.886121,307.40,67.85,394.47,292.24
22,0.880000,2,76,gloves,0.871999,433.90,193.70,449.28,221.05
22,0.880000,3,0,person,0.884664,404.14,87.55,458.66,295.40
22,0.880000,4,2,helmet,0.802691,418.60,88.11,449.98,111.86
22,0.880000,5,2,helmet,0.811810,346.55,68.67,374.07,87.91
22,0.880000,6,7,ladder,0.751586,243.65,71.61,362.66,309.87
22,0.880000,7,76,gloves,0.689150,371.77,154.15,381.74,167.16
22,0.880000,9,36,trash can,0.461662,526.07,282.01,547.02,360.00
22,0.880000,12,76,gloves,0.474796,405.11,167.30,418.25,198.05
22,0.880000,8,26,shovel,0.258708,230.09,243.88,249.19,295.31
23,0.920000,1,0,person,0.887162,307.48,67.93,394.40,292.26
23,0.920000,2,76,gloves,0.850188,435.43,193.33,450.32,220.52
23,0.920000,3,0,person,0.880063,403.97,87.62,458.46,295.49
23,0.920000,4,2,helmet,0.798944,418.75,88.22,449.78,111.85
23,0.920000,5,2,helmet,0.812153,346.66,68.74,374.08,87.87
23,0.920000,6,7,ladder,0.752767,243.61,71.67,362.58,309.87
23,0.920000,7,76,gloves,0.669723,371.67,154.10,381.64,167.10
23,0.920000,9,36,trash can,0.554993,525.96,282.09,546.75,360.00
23,0.920000,12,76,gloves,0.449959,404.09,167.28,418.89,202.14
23,0.920000,8,26,shovel,0.253499,230.07,243.88,249.22,295.30
24,0.960000,1,0,person,0.886561,307.85,68.01,394.55,292.29
24,0.960000,2,76,gloves,0.882434,436.25,192.72,450.99,220.26
24,0.960000,3,0,person,0.876933,404.12,87.85,458.51,295.49
24,0.960000,4,2,helmet,0.801711,418.89,88.47,449.66,112.06
24,0.960000,5,2,helmet,0.813964,346.91,68.84,374.23,87.85
24,0.960000,6,7,ladder,0.751989,243.56,71.64,362.53,309.88
24,0.960000,7,76,gloves,0.664120,371.64,154.08,381.60,167.07
24,0.960000,9,36,trash can,0.538603,525.96,282.05,546.65,360.00
24,0.960000,12,76,gloves,0.502797,404.01,167.37,418.92,202.67
24,0.960000,8,26,shovel,0.252542,230.10,243.87,249.32,295.29
25,1.000000,1,0,person,0.885683,307.89,68.04,394.38,292.24
25,1.000000,2,76,gloves,0.890698,437.16,192.44,451.54,219.66
25,1.000000,3,0,person,0.886190,404.03,87.91,458.42,295.52
25,1.000000,4,2,helmet,0.819047,418.89,88.51,449.70,112.29
25,1.000000,5,2,helmet,0.814603,346.99,68.87,374.31,87.84
25,1.000000,6,7,ladder,0.761688,243.43,71.62,362.41,309.83
25,1.000000,7,76,gloves,0.654800,371.53,154.08,381.43,167.00
25,1.000000,9,36,trash can,0.556760,525.71,282.06,546.24,360.00
25,1.000000,12,76,gloves,0.531336,403.95,167.49,418.58,202.25
25,1.000000,8,26,shovel,0.252889,230.06,243.91,249.35,295.27
26,1.040000,1,0,person,0.885587,307.89,68.05,394.23,292.23
26,1.040000,2,76,gloves,0.890384,437.75,192.36,451.93,219.36
26,1.040000,3,0,person,0.886510,404.10,88.06,458.48,295.59
26,1.040000,4,2,helmet,0.818162,418.97,88.70,449.13,112.01
26,1.040000,5,2,helmet,0.814260,347.01,68.88,374.35,87.84
26,1.040000,6,7,ladder,0.765783,243.37,71.58,362.38,309.82
26,1.040000,7,76,gloves,0.650086,371.49,154.09,381.37,166.97
26,1.040000,9,36,trash can,0.619818,525.57,282.10,545.93,360.00
26,1.040000,12,76,gloves,0.564204,403.99,167.59,418.05,201.22
26,1.040000,8,26,shovel,0.251667,230.05,243.92,249.39,295.26
27,1.080000,1,0,person,0.885310,307.89,68.05,394.11,292.24
27,1.080000,2,76,gloves,0.883306,438.05,192.34,452.06,219.15
27,1.080000,3,0,person,0.885738,404.17,88.40,458.48,295.58
27,1.080000,4,2,helmet,0.816999,418.88,89.04,448.47,111.93
27,1.080000,5,2,helmet,0.814195,347.00,68.89,374.38,87.83
27,1.080000,6,7,ladder,0.760676,243.35,71.55,362.38,309.82
27,1.080000,7,76,gloves,0.650441,371.48,154.09,381.35,166.96
27,1.080000,9,36,trash can,0.609548,525.60,282.12,545.81,360.00
27,1.080000,12,76,gloves,0.569401,404.12,167.92,417.72,200.64
27,1.080000,8,26,shovel,0.296631,229.97,243.93,249.34,295.27
28,1.120000,1,0,person,0.886092,307.93,68.06,394.03,292.22
28,1.120000,2,76,gloves,0.867069,438.08,192.42,451.85,218.91
28,1.120000,3,0,person,0.890413,404.19,88.54,458.50,295.64
28,1.120000,4,2,helmet,0.816118,418.71,89.18,448.13,111.94
28,1.120000,5,2,helmet,0.814199,346.97,68.87,374.41,87.83
28,1.120000,6,7,ladder,0.759397,243.39,71.56,362.39,309.73
28,1.120000,7,76,gloves,0.659594,371.48,154.06,381.36,166.96
28,1.120000,9,36,trash can,0.599852,525.62,282.13,545.68,360.00
28,1.120000,12,76,gloves,0.578279,404.04,167.78,417.60,200.67
28,1.120000,8,26,shovel,0.295344,229.93,243.94,249.31,295.27
29,1.160000,1,0,person,0.879515,308.22,68.17,393.98,292.06
29,1.160000,2,76,gloves,0.865210,437.76,192.40,451.09,218.25
29,1.160000,3,0,person,0.889777,404.06,88.60,458.41,295.70
29,1.160000,4,2,helmet,0.812436,418.66,89.24,448.04,111.97
29,1.160000,5,2,helmet,0.813001,346.88,68.82,374.42,87.84
29,1.160000,6,7,ladder,0.766771,243.31,71.64,362.37,309.70
29,1.160000,7,76,gloves,0.644190,371.24,154.12,381.11,166.97
29,1.160000,9,36,trash can,0.591216,525.45,282.20,545.39,360.00
29,1.160000,12,76,gloves,0.561010,403.96,167.90,417.33,200.50
29,1.160000,8,26,shovel,0.369417,229.65,243.98,248.99,295.22
30,1.200000,1,0,person,0.880645,308.41,68.04,394.04,292.16
30,1.200000,2,76,gloves,0.860821,437.20,192.26,450.45,218.07
30,1.200000,3,0,person,0.884813,404.14,88.54,458.44,295.61
30,1.200000,4,2,helmet,0.810528,418.66,89.10,448.26,112.09
30,1.200000,5,2,helmet,0.809962,346.78,68.80,374.38,87.84
30,1.200000,6,7,ladder,0.761208,243.23,71.75,362.31,309.74
30,1.200000,7,76,gloves,0.649003,371.10,154.17,380.96,166.97
30,1.200000,9,36,trash can,0.606153,525.41,282.28,545.20,360.00
30,1.200000,12,76,gloves,0.453747,404.08,168.03,417.32,200.53
30,1.200000,8,26,shovel,0.343774,229.65,244.02,248.99,295.20
31,1.240000,1,0,person,0.880359,308.51,67.99,393.96,292.13
31,1.240000,2,76,gloves,0.866420,436.72,191.28,450.30,217.64
31,1.240000,3,0,person,0.890297,404.09,88.34,458.43,295.65
31,1.240000,4,2,helmet,0.815900,418.87,88.88,448.63,112.12
31,1.240000,5,2,helmet,0.813177,346.78,68.79,374.45,87.85
31,1.240000,6,7,ladder,0.767148,243.13,71.75,362.28,309.77
31,1.240000,7,76,gloves,0.628685,371.06,154.21,380.90,166.98
31,1.240000,9,36,trash can,0.607601,525.64,282.31,545.38,360.00
31,1.240000,12,76,gloves,0.510847,404.05,168.03,417.46,201.26
31,1.240000,8,26,shovel,0.368707,229.61,244.04,248.95,295.19
32,1.280000,1,0,person,0.882763,308.45,67.98,393.76,292.18
32,1.280000,2,76,gloves,0.835966,435.93,189.45,449.10,214.42
32,1.280000,3,0,person,0.904816,404.10,88.16,458.41,295.57
32,1.280000,4,2,helmet,0.818170,419.07,88.59,449.26,112.32
32,1.280000,5,2,helmet,0.811492,346.76,68.79,374.49,87.86
32,1.280000,6,7,ladder,0.767119,243.11,71.78,362.30,309.80
32,1.280000,7,76,gloves,0.635368,370.89,154.27,380.77,167.10
32,1.280000,9,36,trash can,0.659684,525.55,282.32,545.18,360.00
32,1.280000,8,26,shovel,0.358810,229.60,244.05,248.95,295.19
33,1.320000,1,0,person,0.886190,308.43,67.93,393.67,292.31
33,1.320000,2,76,gloves,0.918348,434.58,187.18,447.71,211.44
33,1.320000,3,0,person,0.890702,403.94,88.17,458.23,295.66
33,1.320000,4,2,helmet,0.814040,419.27,88.63,449.32,112.38
33,1.320000,5,2,helmet,0.811074,346.69,68.73,374.54,87.89
33,1.320000,6,7,ladder,0.769511,243.04,71.85,362.24,309.69
33,1.320000,7,76,gloves,0.628221,370.79,154.30,380.55,166.90
33,1.320000,9,36,trash can,0.627315,525.35,282.36,544.83,360.00
33,1.320000,8,26,shovel,0.424077,229.39,244.08,248.76,295.19
34,1.360000,1,0,person,0.885805,308.54,67.92,393.67,292.46
34,1.360000,2,76,gloves,0.906316,434.11,185.80,447.02,208.77
34,1.360000,3,0,person,0.880033,403.41,88.36,457.74,295.69
34,1.360000,4,2,helmet,0.818934,419.36,88.79,449.31,112.60
34,1.360000,5,2,helmet,0.806398,346.50,68.71,374.44,87.93
34,1.360000,6,7,ladder,0.753174,243.06,71.98,362.29,309.62
34,1.360000,7,76,gloves,0.599560,370.70,154.35,380.38,166.79
34,1.360000,9,36,trash can,0.680768,525.26,282.40,544.63,360.00
34,1.360000,8,26,shovel,0.450461,229.34,244.05,248.76,295.18
35,1.400000,1,0,person,0.882423,308.61,67.96,393.62,292.49
35,1.400000,2,76,gloves,0.896221,433.69,184.60,446.48,206.63
35,1.400000,3,0,person,0.884768,403.60,88.35,457.89,295.65
35,1.400000,4,2,helmet,0.819948,419.47,88.86,449.23,112.62
35,1.400000,5,2,helmet,0.804437,346.60,68.76,374.35,87.84
35,1.400000,6,7,ladder,0.752446,243.00,72.07,362.28,309.58
35,1.400000,7,76,gloves,0.589576,370.66,154.36,380.34,166.76
35,1.400000,9,36,trash can,0.682413,525.29,282.43,544.58,360.00
35,1.400000,8,26,shovel,0.387234,229.40,244.05,248.89,295.19
36,1.440000,1,0,person,0.881761,309.03,67.97,393.84,292.56
36,1.440000,2,76,gloves,0.897612,433.29,184.47,446.34,206.36
36,1.440000,3,0,person,0.887406,403.27,88.34,457.60,295.64
36,1.440000,4,2,helmet,0.808899,419.48,88.89,448.61,112.13
36,1.440000,5,2,helmet,0.825387,346.52,68.80,374.28,87.91
36,1.440000,6,7,ladder,0.753192,242.93,72.14,362.26,309.56
36,1.440000,7,76,gloves,0.578187,370.63,154.36,380.33,166.75
36,1.440000,9,36,trash can,0.596005,525.29,282.37,544.52,360.00
36,1.440000,8,26,shovel,0.431179,229.34,244.04,248.87,295.19
36,1.440000,12,76,gloves,0.431479,406.01,180.01,415.35,202.13
37,1.480000,1,0,person,0.882963,309.22,68.00,393.85,292.58
37,1.480000,2,76,gloves,0.903024,432.86,184.14,446.38,206.43
37,1.480000,3,0,person,0.888738,403.08,88.21,457.41,295.61
37,1.480000,4,2,helmet,0.789787,419.58,88.98,447.82,111.46
37,1.480000,5,2,helmet,0.812972,346.47,68.82,374.22,87.94
37,1.480000,6,7,ladder,0.762680,242.84,72.06,362.28,309.56
37,1.480000,7,76,gloves,0.598729,370.53,154.35,380.17,166.57
37,1.480000,9,36,trash can,0.596834,525.33,282.27,544.58,360.00
37,1.480000,8,26,shovel,0.415479,229.36,244.08,248.96,295.20
37,1.480000,12,76,gloves,0.376320,405.75,179.88,415.58,202.46
38,1.520000,1,0,person,0.887464,309.30,67.95,393.72,292.42
38,1.520000,2,76,gloves,0.905778,432.60,183.95,446.49,206.51
38,1.520000,3,0,person,0.884343,402.88,88.18,457.24,295.62
38,1.520000,4,2,helmet,0.803241,419.12,89.00,447.64,111.69
38,1.520000,5,2,helmet,0.802363,346.45,68.80,374.12,87.84
38,1.520000,6,7,ladder,0.747891,242.83,72.14,362.29,309.51
38,1.520000,7,76,gloves,0.591544,370.40,154.32,380.18,166.67
38,1.520000,9,36,trash can,0.577829,525.00,282.29,544.11,360.00
38,1.520000,8,26,shovel,0.435282,229.30,244.13,248.94,295.19
39,1.560000,1,0,person,0.885890,309.31,67.95,393.60,292.42
39,1.560000,2,76,gloves,0.894769,432.66,183.89,446.48,205.93
39,1.560000,3,0,person,0.890979,402.74,88.39,457.05,295.68
39,1.560000,4,2,helmet,0.802574,418.78,89.15,447.24,111.75
39,1.560000,5,2,helmet,0.799873,346.40,68.80,374.02,87.80
39,1.560000,6,7,ladder,0.752000,242.64,72.08,362.23,309.60
39,1.560000,7,76,gloves,0.609917,370.23,154.26,380.14,166.72
39,1.560000,9,36,trash can,0.481766,524.87,282.15,543.90,360.00
39,1.560000,8,26,shovel,0.412955,229.28,244.14,248.99,295.19
39,1.560000,16,76,gloves,0.331089,414.89,193.18,433.81,205.02
39,1.560000,12,76,gloves,0.365295,405.45,178.88,415.82,202.01
40,1.600000,1,0,person,0.886485,309.43,67.94,393.55,292.34
40,1.600000,2,76,gloves,0.904876,432.45,184.01,446.62,206.32
40,1.600000,3,0,person,0.887726,402.73,88.37,457.03,295.72
40,1.600000,4,2,helmet,0.804983,418.87,89.13,447.22,111.65
40,1.600000,5,2,helmet,0.799247,346.39,68.80,373.98,87.76
40,1.600000,6,7,ladder,0.748928,242.56,72.11,362.21,309.66
40,1.600000,7,76,gloves,0.621390,370.15,154.24,380.14,166.74
40,1.600000,9,36,trash can,0.501840,524.81,282.10,543.79,360.00
40,1.600000,8,26,shovel,0.418624,229.25,244.15,249.01,295.19
40,1.600000,16,76,gloves,0.289962,414.95,193.16,433.91,205.04
40,1.600000,12,76,gloves,0.389867,405.39,179.03,415.87,201.70
41,1.640000,1,0,person,0.887222,309.48,67.92,393.50,292.35
41,1.640000,2,76,gloves,0.909412,432.38,184.45,447.01,207.31
41,1.640000,3,0,person,0.889088,402.69,88.32,456.95,295.72
41,1.640000,4,2,helmet,0.798011,419.09,89.01,447.23,111.36
41,1.640000,5,2,helmet,0.798234,346.41,68.79,373.99,87.74
41,1.640000,6,7,ladder,0.750337,242.44,72.10,362.14,309.70
41,1.640000,7,76,gloves,0.617638,370.11,154.23,380.15,166.74
41,1.640000,9,36,trash can,0.511364,524.86,282.08,543.76,360.00
41,1.640000,8,26,shovel,0.428753,229.20,244.16,249.04,295.21
41,1.640000,12,76,gloves,0.388912,405.35,179.10,416.04,201.59
42,1.680000,1,0,person,0.882960,309.58,67.98,393.49,292.43
42,1.680000,2,76,gloves,0.892412,432.47,185.14,447.21,208.04
42,1.680000,3,0,person,0.890914,402.79,88.16,457.03,295.73
