frame,time_s,track_id,cls_id,cls_name,conf,x1,y1,x2,y2
5,0.166667,1996,0,person,0.620205,191.99,37.53,248.68,157.61
5,0.166667,1997,76,gloves,0.504584,224.34,89.83,233.09,107.26
5,0.166667,2000,2,helmet,0.415757,191.58,37.93,211.26,54.51
5,0.166667,2002,0,person,0.612464,600.44,144.25,640.00,261.55
5,0.166667,1998,0,person,0.300639,305.69,0.24,338.68,28.82
6,0.200000,1993,0,person,0.800281,351.74,115.18,408.26,249.85
6,0.200000,1994,2,helmet,0.670862,213.68,171.08,238.56,194.45
6,0.200000,1995,0,person,0.575498,205.92,170.79,276.67,299.13
6,0.200000,1996,0,person,0.655393,191.92,37.56,248.65,157.50
6,0.200000,1997,76,gloves,0.533856,224.36,89.77,233.12,107.17
6,0.200000,2000,2,helmet,0.404196,191.35,37.98,211.21,54.79
6,0.200000,2002,0,person,0.612156,600.58,144.25,640.00,261.44
6,0.200000,1998,0,person,0.297268,306.20,0.29,338.87,28.82
7,0.233333,1993,0,person,0.815089,351.77,112.89,408.27,247.93
7,0.233333,1994,2,helmet,0.520330,215.11,173.36,239.48,196.13
7,0.233333,1995,0,person,0.561118,207.11,173.09,279.66,304.79
7,0.233333,1996,0,person,0.626269,191.81,37.57,248.60,157.39
7,0.233333,1997,76,gloves,0.380968,224.20,89.76,233.00,107.21
7,0.233333,2000,2,helmet,0.411013,191.30,37.99,211.16,54.85
7,0.233333,2002,0,person,0.614581,600.49,143.83,640.00,261.68
7,0.233333,1998,0,person,0.664388,306.75,0.39,338.99,28.79
8,0.266667,1993,0,person,0.786011,351.97,110.05,408.48,245.61
8,0.266667,1994,2,helmet,0.660094,217.12,175.31,242.69,199.10
8,0.266667,1995,0,person,0.555768,209.13,174.86,284.67,312.09
8,0.266667,1996,0,person,0.598196,192.05,38.04,248.83,157.43
8,0.266667,1997,76,gloves,0.251519,224.46,89.77,233.35,107.41
8,0.266667,2000,2,helmet,0.497436,191.05,38.48,211.11,55.59
8,0.266667,2002,0,person,0.616632,600.49,143.69,640.00,261.94
8,0.266667,1998,0,person,0.651020,307.10,0.34,339.06,28.76
8,0.266667,2004,36,trash can,0.389601,202.53,146.95,224.88,179.60
9,0.300000,1993,0,person,0.775300,352.71,108.88,408.20,242.26
9,0.300000,1994,2,helmet,0.571622,217.92,175.88,244.16,200.25
9,0.300000,1995,0,person,0.555680,210.38,175.44,287.44,315.78
9,0.300000,1996,0,person,0.567342,192.26,38.49,249.14,157.70
9,0.300000,2000,2,helmet,0.499392,191.13,39.03,211.12,56.16
9,0.300000,2002,0,person,0.586477,600.48,142.41,640.00,262.04
9,0.300000,1998,0,person,0.674449,307.40,0.34,339.38,29.04
9,0.300000,2004,36,trash can,0.551069,202.60,146.31,225.33,179.54
10,0.333333,1993,0,person,0.813485,355.03,107.64,406.16,229.82
10,0.333333,1994,2,helmet,0.652394,219.79,176.80,247.34,202.59
10,0.333333,1995,0,person,0.634455,211.19,176.56,289.44,319.67
10,0.333333,1996,0,person,0.608030,192.26,38.66,249.31,157.84
10,0.333333,2000,2,helmet,0.505936,191.21,39.22,211.15,56.38
10,0.333333,2002,0,person,0.589639,600.59,141.97,640.00,262.06
10,0.333333,1998,0,person,0.695017,308.04,0.32,339.76,29.11
10,0.333333,2004,36,trash can,0.515932,202.64,146.06,225.71,179.80
10,0.333333,2006,0,person,0.338581,109.71,186.68,170.50,240.16
11,0.366667,1993,0,person,0.840539,356.12,106.42,405.92,225.09
11,0.366667,1994,2,helmet,0.651840,222.03,179.06,249.38,204.68
11,0.366667,1995,0,person,0.623724,212.14,178.88,289.90,321.56
11,0.366667,1996,0,person,0.607788,192.20,38.71,249.40,157.84
11,0.366667,2000,2,helmet,0.484501,191.29,39.28,211.11,56.42
11,0.366667,2002,0,person,0.585983,600.90,142.98,640.00,262.04
11,0.366667,1998,0,person,0.640151,308.80,0.31,340.07,29.03
11,0.366667,2004,36,trash can,0.526345,202.67,145.95,225.90,179.96
11,0.366667,2006,0,person,0.307223,108.80,187.20,169.39,240.48
12,0.400000,1993,0,person,0.839088,356.57,106.37,405.85,223.44
12,0.400000,1994,2,helmet,0.573201,223.08,179.94,251.27,206.49
12,0.400000,1995,0,person,0.546248,211.96,179.90,289.73,322.74
12,0.400000,1996,0,person,0.579785,192.06,38.88,249.42,158.02
12,0.400000,2000,2,helmet,0.429431,191.46,39.49,211.04,56.46
12,0.400000,2002,0,person,0.596797,601.14,143.83,640.00,262.05
12,0.400000,1998,0,person,0.632805,309.12,0.30,340.10,29.10
12,0.400000,2004,36,trash can,0.539240,202.60,146.12,225.87,180.21
12,0.400000,2006,0,person,0.276571,108.70,187.28,169.51,240.74
13,0.433333,1993,0,person,0.837809,356.60,104.70,406.42,223.02
13,0.433333,1994,2,helmet,0.551151,225.63,182.49,253.04,208.24
13,0.433333,1995,0,person,0.551884,212.66,182.37,289.34,323.10
13,0.433333,1996,0,person,0.600950,192.06,39.14,249.45,157.99
13,0.433333,2000,2,helmet,0.418679,191.44,39.73,211.04,56.80
13,0.433333,2002,0,person,0.590985,601.24,143.92,640.00,262.14
13,0.433333,1998,0,person,0.455018,310.12,0.39,340.56,29.16
13,0.433333,2004,36,trash can,0.510696,202.89,146.82,225.83,180.40
13,0.433333,2006,0,person,0.298882,108.96,187.69,169.29,240.70
14,0.466667,1993,0,person,0.828747,356.93,103.19,406.95,222.16
14,0.466667,1994,2,helmet,0.680913,228.53,184.30,255.71,209.83
14,0.466667,1995,0,person,0.527028,212.83,183.94,288.94,323.27
14,0.466667,1996,0,person,0.573145,192.00,39.20,249.49,157.91
14,0.466667,2000,2,helmet,0.384039,191.49,39.81,211.08,56.93
14,0.466667,2002,0,person,0.603297,601.16,143.55,640.00,262.26
14,0.466667,1998,0,person,0.508215,311.69,0.33,341.42,29.06
14,0.466667,2004,36,trash can,0.535220,202.65,146.28,225.95,180.47
14,0.466667,2006,0,person,0.361719,108.77,188.28,168.75,240.88
15,0.500000,1993,0,person,0.830782,357.42,102.42,407.66,222.17
15,0.500000,1994,2,helmet,0.653949,231.05,186.58,257.58,211.49
15,0.500000,1995,0,person,0.596993,218.01,186.17,292.54,323.55
15,0.500000,1996,0,person,0.565807,192.19,39.55,249.68,157.90
15,0.500000,2000,2,helmet,0.502611,191.66,40.13,211.36,57.40
15,0.500000,2002,0,person,0.557869,601.94,144.47,640.00,262.54
15,0.500000,1998,0,person,0.364721,313.00,0.34,341.36,28.40
15,0.500000,2004,36,trash can,0.556418,203.06,146.47,226.57,181.05
15,0.500000,2006,0,person,0.427806,109.38,188.78,169.01,240.93
16,0.533333,1993,0,person,0.831996,358.28,101.98,408.57,222.18
16,0.533333,1994,2,helmet,0.722889,232.35,186.86,259.43,212.32
16,0.533333,1995,0,person,0.535446,219.65,186.46,294.00,323.69
16,0.533333,1996,0,person,0.674649,192.34,39.76,249.96,158.02
16,0.533333,2000,2,helmet,0.561435,191.87,40.39,211.57,57.77
16,0.533333,2002,0,person,0.502136,602.74,146.35,640.00,262.83
16,0.533333,1998,0,person,0.433586,313.70,0.31,342.85,30.09
16,0.533333,2004,36,trash can,0.569203,203.29,146.30,227.10,181.43
16,0.533333,2006,0,person,0.453395,109.56,188.79,169.35,240.96
16,0.533333,1997,76,gloves,0.265450,225.65,90.20,235.04,109.01
17,0.566667,1993,0,person,0.834410,359.23,101.51,409.25,221.45
17,0.566667,1994,2,helmet,0.703629,233.60,187.44,261.00,213.19
17,0.566667,1995,0,person,0.500102,220.95,187.06,294.81,323.58
17,0.566667,1996,0,person,0.680388,192.34,39.84,250.02,157.96
17,0.566667,2000,2,helmet,0.573852,192.11,40.53,211.73,57.91
17,0.566667,2002,0,person,0.516910,602.96,146.81,640.00,262.79
17,0.566667,1998,0,person,0.435318,314.42,0.42,343.75,31.47
17,0.566667,2004,36,trash can,0.542740,203.33,146.48,226.92,181.37
17,0.566667,2006,0,person,0.459096,109.20,188.94,169.41,241.36
17,0.566667,1997,76,gloves,0.372376,225.74,90.29,235.01,108.97
18,0.600000,1993,0,person,0.829612,359.38,101.32,409.37,221.63
18,0.600000,1994,2,helmet,0.694464,233.98,187.64,261.80,213.80
18,0.600000,1995,0,person,0.535322,222.35,187.26,295.65,323.31
18,0.600000,1996,0,person,0.677254,192.13,39.78,249.87,157.78
18,0.600000,2000,2,helmet,0.553214,192.10,40.37,211.67,57.77
18,0.600000,2002,0,person,0.550840,603.02,145.77,640.00,262.72
18,0.600000,1998,0,person,0.394942,315.30,0.36,343.24,30.91
18,0.600000,2004,36,trash can,0.514281,203.13,146.77,226.20,180.93
18,0.600000,2006,0,person,0.461162,108.53,188.90,169.14,241.54
18,0.600000,1997,76,gloves,0.321822,225.59,90.33,234.75,108.85
19,0.633333,1993,0,person,0.833829,359.67,98.85,410.44,221.87
19,0.633333,1994,2,helmet,0.662328,235.53,188.59,262.93,214.63
19,0.633333,1995,0,person,0.578464,224.21,188.27,296.18,323.02
19,0.633333,1996,0,person,0.689787,191.93,39.89,249.78,157.90
19,0.633333,2000,2,helmet,0.413317,191.75,40.43,211.27,57.90
19,0.633333,2002,0,person,0.554296,602.90,144.03,640.00,262.58
19,0.633333,1998,0,person,0.424603,316.93,0.34,343.29,30.25
19,0.633333,2004,36,trash can,0.547968,202.90,146.53,225.88,180.69
19,0.633333,2006,0,person,0.536396,108.04,188.77,168.66,241.24
20,0.666667,1993,0,person,0.829755,360.46,97.05,411.35,220.99
20,0.666667,1994,2,helmet,0.654139,237.54,190.94,263.28,215.58
20,0.666667,1995,0,person,0.676414,225.12,190.45,295.68,323.11
20,0.666667,1996,0,person,0.718067,191.84,39.95,249.78,157.92
20,0.666667,2000,2,helmet,0.453305,191.62,40.45,211.10,57.99
20,0.666667,2002,0,person,0.524995,603.26,143.85,640.00,262.49
20,0.666667,2004,36,trash can,0.542176,202.78,146.21,225.86,180.66
20,0.666667,2006,0,person,0.488905,107.76,188.76,168.04,240.78
21,0.700000,1993,0,person,0.841903,361.04,96.16,411.90,220.43
21,0.700000,1994,2,helmet,0.652826,238.33,192.54,263.61,216.88
21,0.700000,1995,0,person,0.614381,226.15,192.10,296.03,323.49
21,0.700000,1996,0,person,0.696322,191.56,39.84,249.67,157.98
21,0.700000,2000,2,helmet,0.444444,191.50,40.29,211.01,57.97
21,0.700000,2002,0,person,0.530505,603.08,143.59,640.00,262.55
21,0.700000,2004,36,trash can,0.516831,202.63,146.21,225.62,180.63
21,0.700000,2006,0,person,0.563208,107.64,188.76,167.84,240.55
22,0.733333,1993,0,person,0.808075,362.20,98.31,412.47,221.41
22,0.733333,1994,2,helmet,0.691879,238.84,193.77,264.29,218.48
22,0.733333,1995,0,person,0.617413,225.43,193.39,295.25,323.57
22,0.733333,1996,0,person,0.714506,191.46,39.78,249.66,157.89
22,0.733333,2000,2,helmet,0.383752,191.63,40.21,210.93,57.78
22,0.733333,2002,0,person,0.541648,603.56,146.61,640.00,262.45
22,0.733333,2004,36,trash can,0.478150,202.59,146.14,225.41,180.38
22,0.733333,2006,0,person,0.590180,107.46,188.73,167.79,240.48
23,0.766667,1993,0,person,0.790776,364.36,100.28,413.21,219.68
23,0.766667,1994,2,helmet,0.702859,239.10,195.46,265.13,220.90
23,0.766667,1995,0,person,0.563122,227.19,195.09,297.43,326.16
23,0.766667,1996,0,person,0.716735,191.36,39.75,249.67,157.89
23,0.766667,2000,2,helmet,0.388661,191.69,40.18,210.89,57.72
23,0.766667,2002,0,person,0.561388,603.89,147.69,640.00,262.51
23,0.766667,2004,36,trash can,0.478857,202.61,146.10,225.33,180.28
23,0.766667,2006,0,person,0.582165,107.09,188.70,167.61,240.43
23,0.766667,2023,74,bucket,0.308412,203.07,146.07,225.17,180.27
24,0.800000,1993,0,person,0.798132,365.21,99.94,413.55,217.80
24,0.800000,1994,2,helmet,0.731381,239.15,197.09,265.06,222.56
24,0.800000,1995,0,person,0.526719,227.48,196.75,296.92,325.78
24,0.800000,1996,0,person,0.716924,190.99,39.76,249.41,158.00
24,0.800000,2000,2,helmet,0.469975,191.58,40.18,210.67,57.66
24,0.800000,2002,0,person,0.548898,603.63,147.53,640.00,262.55
24,0.800000,2004,36,trash can,0.489612,202.41,145.92,225.15,180.21
24,0.800000,2006,0,person,0.583733,106.62,188.90,167.36,240.69
24,0.800000,2023,74,bucket,0.310972,202.83,145.93,225.00,180.23
25,0.833333,1993,0,person,0.786085,367.17,99.10,414.44,213.43
25,0.833333,1994,2,helmet,0.747424,238.86,197.85,265.55,224.31
25,0.833333,1995,0,person,0.585763,226.97,197.60,298.95,331.99
25,0.833333,1996,0,person,0.721410,190.70,39.53,249.20,157.81
25,0.833333,2000,2,helmet,0.532348,191.45,39.95,210.33,57.27
25,0.833333,2002,0,person,0.613080,604.24,148.98,640.00,262.39
25,0.833333,2004,36,trash can,0.536570,202.08,145.35,225.00,180.00
25,0.833333,2006,0,person,0.613720,106.10,188.76,166.99,240.51
25,0.833333,1997,76,gloves,0.332159,225.93,89.88,235.04,108.42
26,0.866667,1993,0,person,0.762114,368.96,96.35,415.87,209.14
26,0.866667,1994,2,helmet,0.665618,238.87,199.94,265.64,226.73
26,0.866667,1995,0,person,0.595462,228.83,199.62,299.25,331.35
26,0.866667,1996,0,person,0.714190,190.33,39.45,248.88,157.68
26,0.866667,2000,2,helmet,0.552037,191.05,39.87,209.93,57.21
26,0.866667,2002,0,person,0.605255,604.42,149.68,640.00,262.26
26,0.866667,2004,36,trash can,0.508400,201.65,145.02,224.66,179.87
26,0.866667,2006,0,person,0.588200,105.67,189.06,166.64,240.71
26,0.866667,1997,76,gloves,0.329146,225.74,89.59,234.80,108.15
27,0.900000,1993,0,person,0.752325,369.57,93.74,416.86,206.88
27,0.900000,1994,2,helmet,0.651960,238.30,201.29,265.81,229.16
27,0.900000,1995,0,person,0.558691,228.38,200.91,299.57,334.95
27,0.900000,1996,0,person,0.719438,190.07,39.44,248.66,157.62
27,0.900000,2000,2,helmet,0.580154,190.78,39.84,209.62,57.17
27,0.900000,2002,0,person,0.600749,604.16,149.76,639.94,262.24
27,0.900000,2004,36,trash can,0.470370,201.32,144.83,224.38,179.83
27,0.900000,2006,0,person,0.563034,105.25,189.21,166.49,240.96
27,0.900000,1997,76,gloves,0.527380,225.78,89.92,234.60,107.99
28,0.933333,1993,0,person,0.764685,371.36,92.16,418.51,204.23
28,0.933333,1994,2,helmet,0.732173,238.46,203.82,265.13,231.07
28,0.933333,1995,0,person,0.611539,228.98,203.62,299.51,336.87
28,0.933333,1996,0,person,0.739018,189.95,39.55,248.58,157.74
28,0.933333,2000,2,helmet,0.614729,190.60,39.96,209.41,57.32
28,0.933333,2002,0,person,0.608006,604.04,149.40,639.97,262.32
28,0.933333,2004,36,trash can,0.469475,201.20,144.85,224.31,180.03
28,0.933333,2006,0,person,0.575275,104.85,189.07,166.81,241.36
28,0.933333,1997,76,gloves,0.564514,225.97,90.41,234.72,108.14
29,0.966667,1993,0,person,0.757626,373.27,89.16,420.33,200.08
29,0.966667,1994,2,helmet,0.696397,238.50,207.33,265.14,234.80
29,0.966667,1995,0,person,0.529564,229.17,207.11,299.46,340.60
29,0.966667,1996,0,person,0.736991,190.06,40.05,248.88,158.42
29,0.966667,2000,2,helmet,0.579604,190.76,40.43,209.39,57.64
29,0.966667,2002,0,person,0.634132,604.20,149.62,640.00,262.32
29,0.966667,2004,36,trash can,0.484171,201.48,145.29,224.42,180.25
29,0.966667,2006,0,person,0.594370,105.11,188.81,167.41,241.38
29,0.966667,1997,76,gloves,0.262846,226.23,90.44,235.28,108.65
30,1.000000,1993,0,person,0.769700,373.66,87.02,421.79,200.00
30,1.000000,1994,2,helmet,0.647832,237.77,209.57,264.80,237.78
30,1.000000,1995,0,person,0.570279,229.20,209.37,299.85,344.36
30,1.000000,1996,0,person,0.754339,190.37,40.44,249.18,158.68
30,1.000000,2000,2,helmet,0.613398,191.02,40.81,209.55,57.97
30,1.000000,2002,0,person,0.634129,602.14,149.34,638.57,262.40
30,1.000000,2004,36,trash can,0.463302,201.72,145.45,224.58,180.35
30,1.000000,2006,0,person,0.596685,105.16,188.69,167.60,241.38
30,1.000000,1997,76,gloves,0.255316,226.74,90.66,235.77,108.73
31,1.033333,1993,0,person,0.771419,374.78,83.47,423.09,196.28
31,1.033333,1994,2,helmet,0.663527,237.43,212.21,263.13,239.09
31,1.033333,1995,0,person,0.518242,229.55,211.81,299.28,345.47
31,1.033333,1996,0,person,0.766731,190.49,40.57,249.30,158.65
31,1.033333,2000,2,helmet,0.599107,191.14,40.95,209.61,58.09
31,1.033333,2002,0,person,0.559214,601.81,148.67,638.71,262.43
31,1.033333,2004,36,trash can,0.481413,201.82,145.53,224.62,180.38
31,1.033333,2006,0,person,0.569191,105.10,188.55,167.63,241.27
31,1.033333,1997,76,gloves,0.288983,226.81,90.56,235.92,108.63
32,1.066667,1993,0,person,0.773283,375.38,80.25,424.74,195.35
32,1.066667,1994,2,helmet,0.708382,235.84,215.01,261.52,241.93
32,1.066667,1995,0,person,0.558860,228.95,214.75,297.88,347.59
32,1.066667,1996,0,person,0.773566,190.44,40.61,249.26,158.63
32,1.066667,2000,2,helmet,0.590950,190.78,41.00,209.34,58.30
32,1.066667,2002,0,person,0.565629,600.08,147.30,637.96,262.50
32,1.066667,2004,36,trash can,0.474727,201.72,145.60,224.47,180.40
32,1.066667,2006,0,person,0.569903,104.81,188.65,167.34,241.32
32,1.066667,1997,76,gloves,0.326208,226.81,90.66,235.84,108.48
33,1.100000,1993,0,person,0.768569,375.71,79.85,425.20,194.94
33,1.100000,1994,2,helmet,0.705757,235.01,216.72,260.62,243.56
33,1.100000,1995,0,person,0.577702,227.49,216.47,295.38,348.76
33,1.100000,1996,0,person,0.772955,190.40,40.62,249.27,158.63
33,1.100000,2000,2,helmet,0.593135,190.67,41.01,209.22,58.37
33,1.100000,2002,0,person,0.579752,599.35,147.65,637.63,262.48
33,1.100000,2004,36,trash can,0.476693,201.69,145.62,224.40,180.42
33,1.100000,2006,0,person,0.576957,104.86,188.66,167.49,241.40
33,1.100000,1997,76,gloves,0.295273,226.76,90.68,235.81,108.45
34,1.133333,1993,0,person,0.792274,376.15,77.20,426.73,194.95
34,1.133333,1994,2,helmet,0.784418,234.57,219.16,258.82,244.13
34,1.133333,1995,0,person,0.658103,227.66,219.00,293.78,348.94
34,1.133333,1996,0,person,0.757568,190.24,40.76,249.20,158.70
34,1.133333,2000,2,helmet,0.619515,190.63,41.16,209.24,58.64
34,1.133333,2002,0,person,0.552000,599.00,145.87,638.20,262.55
34,1.133333,2004,36,trash can,0.369937,201.75,145.72,224.49,180.62
34,1.133333,2006,0,person,0.621510,105.07,188.54,167.88,241.51
35,1.166667,1993,0,person,0.854191,376.77,74.72,428.29,194.88
35,1.166667,1994,2,helmet,0.779401,233.27,221.41,257.64,246.24
35,1.166667,1995,0,person,0.590957,229.19,221.26,294.32,349.15
35,1.166667,1996,0,person,0.755887,190.34,40.98,249.29,158.69
35,1.166667,2000,2,helmet,0.457016,191.02,41.42,208.94,58.23
35,1.166667,2002,0,person,0.575835,598.51,145.49,638.22,262.58
35,1.166667,2004,36,trash can,0.411472,201.94,146.00,224.39,180.45
35,1.166667,2006,0,person,0.597647,105.09,188.52,167.72,241.37
35,1.166667,2039,74,bucket,0.349062,202.40,145.83,224.07,180.35
35,1.166667,1997,76,gloves,0.325748,227.40,91.00,236.28,108.46
36,1.200000,1993,0,person,0.843469,377.10,73.69,428.93,194.92
36,1.200000,1994,2,helmet,0.742895,231.16,223.24,255.51,247.43
36,1.200000,1995,0,person,0.619387,229.64,222.96,294.58,349.38
36,1.200000,1996,0,person,0.753553,190.35,41.05,249.37,158.70
36,1.200000,2000,2,helmet,0.465002,191.16,41.52,208.84,58.07
36,1.200000,2002,0,person,0.598398,600.34,145.74,639.79,262.55
36,1.200000,2004,36,trash can,0.413353,201.99,146.09,224.38,180.46
36,1.200000,2006,0,person,0.595104,105.58,188.53,168.12,241.43
36,1.200000,2039,74,bucket,0.343885,202.41,145.88,224.07,180.37
36,1.200000,1997,76,gloves,0.327749,227.53,91.08,236.37,108.47
37,1.233333,1993,0,person,0.843040,377.95,72.69,430.03,195.08
37,1.233333,1994,2,helmet,0.769830,229.52,224.63,253.50,247.69
37,1.233333,1995,0,person,0.678832,229.65,224.30,295.10,350.07
37,1.233333,1996,0,person,0.735691,190.36,41.29,249.48,158.92
37,1.233333,2000,2,helmet,0.589942,191.28,41.75,208.98,58.31
37,1.233333,2002,0,person,0.614505,601.41,146.16,640.00,262.55
37,1.233333,2004,36,trash can,0.404798,202.31,146.71,224.51,180.74
37,1.233333,2006,0,person,0.594444,105.66,188.49,168.37,241.66
37,1.233333,2039,74,bucket,0.359900,202.72,146.47,224.24,180.71
37,1.233333,1998,0,person,0.376305,321.74,0.42,347.96,31.65
38,1.266667,1993,0,person,0.841241,378.70,71.61,430.85,194.95
38,1.266667,1994,2,helmet,0.790693,228.40,226.23,252.65,248.92
38,1.266667,1995,0,person,0.597211,228.58,225.91,293.43,349.32
38,1.266667,1996,0,person,0.748167,190.67,41.54,249.78,159.08
38,1.266667,2000,2,helmet,0.572135,191.41,41.97,209.13,58.54
38,1.266667,2002,0,person,0.621253,601.87,147.02,640.00,262.65
38,1.266667,2004,36,trash can,0.377528,202.42,147.05,224.59,181.02
38,1.266667,2006,0,person,0.599794,105.99,188.79,168.28,241.68
38,1.266667,2039,74,bucket,0.402339,202.84,146.77,224.34,180.94
38,1.266667,1998,0,person,0.385901,322.30,0.28,348.44,33.03
39,1.300000,1993,0,person,0.843883,379.02,70.91,431.04,194.67
39,1.300000,1994,2,helmet,0.795070,227.47,227.05,252.03,249.49
39,1.300000,1995,0,person,0.502391,228.29,226.63,293.11,348.62
39,1.300000,1996,0,person,0.736537,190.63,41.68,249.79,159.20
39,1.300000,2000,2,helmet,0.518772,191.41,42.07,209.06,58.56
39,1.300000,2002,0,person,0.609609,601.96,148.46,640.00,263.06
39,1.300000,2004,36,trash can,0.419989,202.43,147.09,224.58,180.99
39,1.300000,2006,0,person,0.618212,105.71,188.52,168.17,241.65
39,1.300000,2039,74,bucket,0.419638,202.87,146.79,224.33,180.85
39,1.300000,1998,0,person,0.463572,322.02,0.33,347.93,33.76
40,1.333333,1993,0,person,0.860800,379.06,68.88,431.46,194.34
40,1.333333,1994,2,helmet,0.783226,226.84,227.71,251.68,249.82
40,1.333333,1995,0,person,0.597726,227.09,227.27,292.27,349.02
40,1.333333,1996,0,person,0.737157,190.42,41.50,249.68,159.07
40,1.333333,2000,2,helmet,0.431772,191.25,41.92,208.90,58.35
40,1.333333,2002,0,person,0.592125,602.04,150.50,639.82,263.11
40,1.333333,2004,36,trash can,0.448884,202.17,146.95,224.32,180.75
40,1.333333,2006,0,person,0.613558,103.98,186.67,168.19,241.47
40,1.333333,2039,74,bucket,0.404229,202.65,146.75,224.05,180.65
40,1.333333,1998,0,person,0.542910,321.29,0.20,347.92,35.30
40,1.333333,2042,0,person,0.495909,116.68,261.80,209.81,351.96
41,1.366667,1993,0,person,0.829142,379.40,67.19,431.73,193.20
41,1.366667,1994,2,helmet,0.787701,226.25,228.94,251.21,250.66
41,1.366667,1995,0,person,0.621881,227.90,228.47,294.00,350.12
41,1.366667,1996,0,person,0.752372,190.27,41.63,249.65,159.27
41,1.366667,2000,2,helmet,0.503106,191.20,42.01,208.84,58.36
41,1.366667,2002,0,person,0.580976,601.97,151.03,639.72,263.32
41,1.366667,2004,36,trash can,0.438295,202.05,147.11,224.21,180.86
41,1.366667,2006,0,person,0.618382,102.26,184.73,168.69,241.75
41,1.366667,2039,74,bucket,0.397803,202.54,146.97,223.95,180.78
41,1.366667,1998,0,person,0.387065,320.79,0.28,347.88,36.86
41,1.366667,2042,0,person,0.470398,112.25,260.26,206.48,351.99
42,1.400000,1993,0,person,0.798700,380.16,64.43,432.13,190.30
42,1.400000,1994,2,helmet,0.778149,225.61,230.28,250.89,251.89
42,1.400000,1995,0,person,0.631259,225.52,229.88,291.75,351.30
42,1.400000,1996,0,person,0.748848,190.15,41.67,249.57,159.34
42,1.400000,2000,2,helmet,0.502035,191.03,42.04,208.79,58.50
42,1.400000,2002,0,person,0.568163,600.87,151.16,638.93,263.43
