frame,time_s,cls_name,conf,x1,y1,x2,y2
283,11.320000,person,0.651892,316.20,147.78,364.49,293.76
283,11.320000,person,0.484702,302.48,66.53,382.34,294.51
283,11.320000,person,0.360818,276.90,85.90,326.44,283.66
283,11.320000,person,0.256719,258.86,78.99,344.75,296.51
284,11.360000,person,0.675576,399.28,94.83,455.62,295.19
284,11.360000,person,0.644167,315.87,147.27,364.28,293.79
284,11.360000,person,0.478640,301.61,66.63,381.33,295.28
284,11.360000,person,0.367826,276.89,86.25,326.13,283.75
284,11.360000,person,0.262147,259.59,78.97,345.06,296.52
285,11.400000,person,0.673876,398.47,100.43,454.24,294.52
285,11.400000,person,0.623678,315.24,147.73,363.57,293.72
285,11.400000,person,0.439141,301.94,66.80,380.38,295.52
285,11.400000,person,0.384817,276.58,85.81,325.79,284.73
285,11.400000,person,0.263315,259.73,79.15,345.21,296.22
286,11.440000,person,0.643940,396.87,93.50,454.86,298.23
286,11.440000,person,0.627019,315.77,148.02,363.71,293.76
286,11.440000,person,0.421105,299.50,66.47,378.29,295.52
286,11.440000,person,0.356485,276.17,85.19,325.23,285.91
286,11.440000,person,0.275829,260.29,78.86,345.78,296.26
287,11.480000,person,0.650248,316.29,150.21,363.35,293.54
287,11.480000,person,0.632602,396.51,88.83,454.47,300.51
287,11.480000,person,0.381193,276.04,85.48,324.95,284.43
287,11.480000,person,0.364617,302.21,63.82,378.76,296.65
287,11.480000,person,0.268161,260.85,79.33,346.01,296.37
288,11.520000,person,0.639885,316.19,149.92,363.42,293.74
288,11.520000,person,0.585136,396.16,89.04,454.62,301.47
288,11.520000,person,0.377628,275.84,85.31,324.62,284.60
288,11.520000,person,0.357653,301.77,64.40,378.08,297.35
288,11.520000,person,0.269947,261.53,79.48,346.19,296.69
289,11.560000,person,0.610658,315.98,146.65,363.61,293.87
289,11.560000,person,0.548039,396.14,93.82,454.37,299.17
289,11.560000,person,0.350959,299.70,64.18,376.90,296.04
289,11.560000,person,0.326683,275.47,85.34,324.29,282.63
289,11.560000,person,0.282586,262.00,78.46,348.04,296.03
290,11.600000,person,0.631382,316.42,148.29,363.49,293.67
290,11.600000,person,0.544793,396.28,103.53,453.18,298.76
290,11.600000,person,0.329902,275.62,86.04,324.51,281.18
290,11.600000,person,0.306992,300.12,64.82,377.54,296.49
290,11.600000,person,0.287862,262.23,78.02,348.03,296.15
290,11.600000,person,0.282493,339.06,139.18,386.72,291.35
291,11.640000,person,0.623706,317.26,148.27,364.27,294.12
291,11.640000,person,0.505716,396.52,122.69,450.52,295.70
291,11.640000,person,0.346613,338.22,139.05,385.93,292.39
291,11.640000,person,0.323197,275.48,86.51,324.56,280.52
291,11.640000,person,0.312940,263.28,78.08,348.18,296.82
291,11.640000,person,0.291471,299.09,65.88,377.28,298.01
292,11.680000,person,0.597645,316.84,145.73,364.37,293.79
292,11.680000,person,0.501392,396.90,122.72,449.76,295.58
292,11.680000,person,0.325570,275.64,86.64,324.53,280.40
292,11.680000,person,0.313434,262.84,78.30,348.23,296.40
292,11.680000,person,0.298510,337.92,134.40,385.78,291.99
292,11.680000,person,0.289647,299.68,66.75,378.29,297.78
292,11.680000,person,0.278515,376.53,97.64,434.88,293.68
293,11.720000,person,0.626373,315.89,145.02,364.66,293.68
293,11.720000,person,0.445042,396.59,124.35,448.68,293.73
293,11.720000,person,0.390930,372.03,87.56,448.60,299.79
293,11.720000,person,0.323205,263.28,78.00,348.80,295.84
293,11.720000,person,0.313871,275.51,86.75,324.32,277.15
293,11.720000,person,0.301012,336.97,134.79,385.52,291.50
293,11.720000,person,0.283371,297.88,67.45,377.01,297.34
294,11.760000,person,0.638580,315.63,142.77,364.62,293.93
294,11.760000,person,0.490664,396.43,130.57,447.07,293.50
294,11.760000,person,0.430771,369.17,85.22,448.07,299.38
294,11.760000,person,0.322481,337.59,132.90,386.27,291.46
294,11.760000,person,0.318406,262.93,77.86,348.45,295.60
294,11.760000,person,0.307352,275.35,87.09,324.09,274.55
294,11.760000,person,0.255269,298.05,68.23,378.12,297.19
295,11.800000,person,0.759242,315.51,143.22,365.19,293.67
295,11.800000,person,0.458162,396.64,135.93,445.95,291.67
295,11.800000,person,0.420925,366.01,87.40,446.43,298.05
295,11.800000,person,0.343873,275.56,88.32,323.58,268.56
295,11.800000,person,0.318769,335.98,135.88,385.17,291.24
295,11.800000,person,0.291575,261.96,78.12,346.97,294.94
296,11.840000,person,0.664974,315.60,142.10,364.69,293.66
296,11.840000,person,0.434318,396.67,134.32,446.22,292.20
296,11.840000,person,0.409589,365.28,92.73,439.20,268.89
296,11.840000,person,0.337318,336.47,133.42,386.37,291.07
296,11.840000,person,0.325998,262.03,78.85,348.22,294.10
296,11.840000,person,0.305741,275.64,87.36,325.30,270.66
297,11.880000,person,0.719606,317.45,146.27,364.30,294.02
297,11.880000,person,0.459265,362.73,91.63,444.57,297.56
297,11.880000,person,0.367711,336.24,135.89,386.14,291.41
297,11.880000,person,0.352764,396.85,136.15,445.61,291.65
297,11.880000,person,0.314375,275.26,88.84,323.42,264.18
297,11.880000,person,0.283572,261.67,78.84,347.06,294.75
298,11.920000,person,0.638728,317.06,144.25,364.00,293.35
298,11.920000,person,0.573741,361.29,91.30,445.02,297.07
298,11.920000,person,0.346684,336.67,132.43,387.90,291.15
298,11.920000,person,0.338617,261.38,79.60,345.97,294.64
298,11.920000,person,0.317225,396.51,136.15,446.44,291.54
298,11.920000,person,0.314014,275.08,86.96,324.23,274.47
299,11.960000,person,0.625601,359.85,92.04,444.89,296.90
299,11.960000,person,0.588121,315.80,143.08,363.87,293.26
299,11.960000,person,0.448092,261.28,78.71,349.28,294.66
299,11.960000,person,0.317727,336.05,131.46,388.16,290.65
299,11.960000,person,0.287066,396.00,136.24,447.41,292.19
300,12.000000,person,0.596340,316.13,143.69,363.33,293.40
300,12.000000,person,0.575256,358.95,93.94,444.16,296.53
300,12.000000,person,0.441814,261.58,79.43,348.28,294.45
300,12.000000,person,0.351544,338.00,132.52,388.79,291.03
300,12.000000,person,0.298584,395.54,136.00,447.48,293.20
300,12.000000,person,0.253335,275.12,86.51,325.65,276.88
301,12.040000,person,0.627984,317.19,146.12,363.21,293.20
301,12.040000,person,0.505464,360.00,93.76,444.07,297.60
301,12.040000,person,0.442766,261.30,79.76,347.34,294.56
301,12.040000,person,0.431500,337.54,130.42,389.53,291.42
301,12.040000,person,0.327845,395.47,135.37,446.70,293.33
301,12.040000,person,0.289476,274.62,86.79,327.44,276.91
302,12.080000,person,0.628279,316.91,146.01,363.17,293.87
302,12.080000,person,0.444541,337.54,130.80,389.68,291.66
302,12.080000,person,0.429010,377.10,102.37,438.22,294.16
302,12.080000,person,0.377844,261.44,80.58,346.37,295.07
302,12.080000,person,0.363872,396.17,137.33,446.58,293.58
302,12.080000,person,0.314939,274.71,88.40,326.25,272.99
303,12.120000,person,0.610985,316.97,146.25,363.01,293.90
303,12.120000,person,0.431057,261.33,80.58,346.75,294.99
303,12.120000,person,0.429257,337.37,129.47,390.15,292.00
303,12.120000,person,0.404445,359.89,95.57,444.08,297.46
303,12.120000,person,0.349438,396.24,138.17,447.08,293.65
303,12.120000,person,0.300492,274.57,87.19,327.52,276.26
304,12.160000,person,0.636686,317.14,146.20,363.13,293.87
304,12.160000,person,0.457442,337.53,130.77,389.96,291.81
304,12.160000,person,0.412380,261.53,80.60,346.55,295.00
304,12.160000,person,0.410924,367.87,101.69,438.32,291.00
304,12.160000,person,0.361627,396.12,137.63,446.46,293.11
304,12.160000,person,0.308759,274.43,87.87,326.96,275.21
305,12.200000,person,0.630647,316.81,148.80,363.18,293.83
305,12.200000,person,0.471317,261.04,80.78,346.97,294.64
305,12.200000,person,0.430526,368.84,102.73,437.93,290.43
305,12.200000,person,0.423372,338.09,133.43,390.07,291.21
305,12.200000,person,0.298870,274.14,87.68,327.28,275.42
305,12.200000,person,0.292902,396.75,139.50,446.17,291.63
306,12.240000,person,0.576766,316.18,148.15,363.02,294.17
306,12.240000,person,0.513279,260.78,81.09,347.27,294.16
306,12.240000,person,0.417129,355.75,96.59,442.93,295.67
306,12.240000,person,0.371575,337.89,133.02,390.33,291.18
307,12.280000,person,0.550148,315.74,149.51,363.18,293.86
307,12.280000,person,0.539666,260.25,81.16,347.42,294.23
307,12.280000,person,0.430079,367.58,103.77,437.47,287.69
307,12.280000,person,0.373241,337.90,133.23,390.46,290.78
307,12.280000,person,0.277322,396.80,140.72,446.63,290.97
308,12.320000,person,0.542690,315.58,148.22,362.87,293.94
308,12.320000,person,0.534933,260.29,81.37,347.04,294.28
308,12.320000,person,0.423898,367.01,103.78,437.60,286.87
308,12.320000,person,0.378028,338.23,132.61,390.70,290.70
308,12.320000,person,0.277631,396.44,140.56,446.53,290.99
309,12.360000,person,0.576367,260.46,81.62,348.68,293.80
309,12.360000,person,0.524397,313.94,146.89,362.88,294.04
309,12.360000,person,0.440288,368.08,103.86,437.41,285.38
309,12.360000,person,0.366733,338.59,132.42,391.58,290.74
309,12.360000,person,0.277269,396.47,139.94,446.77,290.94
310,12.400000,person,0.577148,260.96,81.60,348.73,293.70
310,12.400000,person,0.524433,313.57,146.83,362.88,294.46
310,12.400000,person,0.442602,368.49,103.89,437.01,285.29
310,12.400000,person,0.358783,339.00,131.60,391.69,291.22
310,12.400000,person,0.280287,396.58,141.32,446.42,291.36
311,12.440000,person,0.564819,261.22,81.66,348.23,293.90
311,12.440000,person,0.519236,312.86,148.02,362.08,294.81
311,12.440000,person,0.428051,367.93,103.47,436.92,286.08
311,12.440000,person,0.350528,339.24,131.30,391.91,290.96
311,12.440000,person,0.286831,396.31,142.34,446.58,291.44
312,12.480000,person,0.580221,261.29,81.77,348.54,293.84
312,12.480000,person,0.483313,312.49,146.92,361.87,295.05
312,12.480000,person,0.428871,367.94,103.42,437.01,285.71
312,12.480000,person,0.344129,339.42,130.24,392.01,291.14
312,12.480000,person,0.284968,396.24,142.63,446.26,291.51
312,12.480000,person,0.254218,308.97,78.17,389.71,298.38
313,12.520000,person,0.588140,261.13,81.79,349.11,294.05
313,12.520000,person,0.472476,312.55,148.50,361.80,295.62
313,12.520000,person,0.429982,368.45,104.07,436.75,283.45
313,12.520000,person,0.319083,339.53,131.60,391.77,291.39
313,12.520000,person,0.290685,396.09,141.84,446.34,292.33
313,12.520000,person,0.265523,308.97,78.32,389.49,298.75
314,12.560000,person,0.574159,261.38,81.71,349.71,293.78
314,12.560000,person,0.443467,312.59,149.79,361.15,295.81
314,12.560000,person,0.433985,368.97,104.20,436.73,282.90
314,12.560000,person,0.295968,339.57,132.74,391.33,291.24
314,12.560000,person,0.292547,396.02,141.79,446.42,292.47
314,12.560000,person,0.264270,309.10,78.59,389.31,298.79
315,12.600000,person,0.577662,261.34,82.25,349.80,293.55
315,12.600000,person,0.437534,368.81,103.76,436.81,283.72
315,12.600000,person,0.414518,312.69,149.21,361.18,295.84
315,12.600000,person,0.299720,339.60,130.76,391.50,291.20
315,12.600000,person,0.292422,396.21,142.57,446.59,292.58
315,12.600000,person,0.265545,309.74,79.09,389.25,298.77
316,12.640000,person,0.583471,261.40,81.74,350.17,293.55
316,12.640000,person,0.430525,368.49,103.76,436.85,284.07
316,12.640000,person,0.424921,312.78,150.05,361.11,295.77
316,12.640000,person,0.296125,339.69,131.69,391.35,291.12
316,12.640000,person,0.292239,396.12,142.39,446.51,292.46
316,12.640000,person,0.260213,309.04,78.90,388.88,298.80
317,12.680000,person,0.590632,261.99,81.53,350.16,293.40
317,12.680000,person,0.443184,312.21,148.32,361.10,296.00
317,12.680000,person,0.427753,368.64,103.23,436.95,286.19
317,12.680000,person,0.289647,339.91,131.07,391.23,291.09
317,12.680000,person,0.286568,396.12,141.71,446.54,292.02
317,12.680000,person,0.252316,307.78,78.54,387.35,298.72
318,12.720000,person,0.584602,262.14,81.41,350.00,293.59
318,12.720000,person,0.471701,312.10,147.84,361.13,296.10
318,12.720000,person,0.434364,368.95,102.79,437.24,286.83
318,12.720000,person,0.290936,339.92,131.22,391.00,291.12
318,12.720000,person,0.288174,396.13,140.96,446.79,292.01
319,12.760000,person,0.589100,262.15,81.37,350.38,293.69
319,12.760000,person,0.480095,311.90,147.50,361.34,296.08
319,12.760000,person,0.431892,368.97,102.96,437.33,286.47
319,12.760000,person,0.288282,339.83,131.55,390.82,290.99
319,12.760000,person,0.287891,396.21,141.28,446.92,292.02
319,12.760000,person,0.276802,273.21,88.38,326.84,279.63
320,12.800000,person,0.584468,262.16,81.35,350.03,293.48
320,12.800000,person,0.505632,311.75,147.35,361.32,295.99
320,12.800000,person,0.421808,367.75,102.66,437.43,287.19
320,12.800000,person,0.288485,339.79,131.68,390.77,291.06
320,12.800000,person,0.282957,396.32,141.98,446.88,292.11
321,12.840000,person,0.588114,262.11,81.26,349.45,293.35
321,12.840000,person,0.446788,312.35,147.99,360.96,296.14
321,12.840000,person,0.426412,355.92,95.57,442.57,294.10
321,12.840000,person,0.260901,339.66,129.56,390.69,290.49
321,12.840000,person,0.260636,308.76,77.80,387.36,298.56
322,12.880000,person,0.573652,262.65,81.31,350.25,293.32
322,12.880000,person,0.481003,312.21,148.38,361.12,296.22
322,12.880000,person,0.426926,356.41,95.39,442.49,293.86
322,12.880000,person,0.264229,339.49,131.37,390.53,290.73
322,12.880000,person,0.260326,306.36,77.21,385.09,298.66
323,12.920000,person,0.575299,262.46,81.74,349.31,293.43
323,12.920000,person,0.447124,311.93,147.27,360.92,296.19
323,12.920000,person,0.417040,368.77,100.85,437.29,290.50
323,12.920000,person,0.270400,339.49,131.74,390.47,290.79
323,12.920000,person,0.266283,307.88,77.67,386.76,298.53
323,12.920000,person,0.253047,395.34,140.07,445.52,291.38
324,12.960000,person,0.591417,262.74,81.66,349.95,293.52
324,12.960000,person,0.461961,312.06,147.27,361.05,296.40
324,12.960000,person,0.429604,368.61,99.65,437.66,290.36
324,12.960000,person,0.272597,339.30,131.98,390.25,290.40
324,12.960000,person,0.257463,305.04,76.92,383.69,298.62
324,12.960000,person,0.252019,394.93,138.71,445.49,291.44
325,13.000000,person,0.623665,262.72,82.42,351.00,292.91
325,13.000000,person,0.495288,355.87,94.43,442.99,294.18
325,13.000000,person,0.494565,311.70,146.92,361.06,296.42
325,13.000000,person,0.263741,305.90,78.28,384.99,298.26
325,13.000000,person,0.252174,338.44,130.85,389.98,290.02
326,13.040000,person,0.628742,262.35,82.49,350.69,292.96
326,13.040000,person,0.609586,352.91,91.69,443.36,294.49
326,13.040000,person,0.498550,311.87,146.35,360.77,296.55
326,13.040000,person,0.284040,309.42,77.62,388.69,298.73
326,13.040000,person,0.256544,338.26,130.19,389.99,290.85
327,13.080000,person,0.621404,262.44,83.01,350.49,292.95
327,13.080000,person,0.610872,355.47,90.75,443.27,294.83
327,13.080000,person,0.507879,311.96,145.51,360.97,296.43
327,13.080000,person,0.270955,306.73,77.13,384.81,299.04
327,13.080000,person,0.257864,337.92,131.06,389.87,290.91
328,13.120000,person,0.644653,262.28,83.13,351.03,292.91
328,13.120000,person,0.632715,353.45,90.65,443.47,295.81
328,13.120000,person,0.500216,311.86,145.54,361.21,296.49
328,13.120000,person,0.278153,307.13,77.32,384.98,299.38
328,13.120000,person,0.274653,337.86,132.20,390.03,291.42
328,13.120000,person,0.253306,382.02,125.48,436.87,292.50
329,13.160000,person,0.746092,348.57,89.26,444.22,296.12
329,13.160000,person,0.703254,261.35,83.10,351.11,292.36
329,13.160000,person,0.432251,312.10,143.86,361.77,296.04
329,13.160000,person,0.325308,313.97,77.66,391.55,299.68
329,13.160000,person,0.257699,381.81,128.39,437.36,293.30
329,13.160000,person,0.254241,337.11,131.38,389.88,291.85
330,13.200000,person,0.742191,350.47,88.19,443.75,296.89
330,13.200000,person,0.701349,261.71,82.59,351.19,292.49
330,13.200000,person,0.445707,312.21,143.76,362.32,295.96
330,13.200000,person,0.315734,311.70,76.52,388.71,299.99
330,13.200000,person,0.295800,382.34,129.03,437.23,293.50
330,13.200000,person,0.266198,337.04,132.41,388.98,291.93
331,13.240000,person,0.763073,350.08,88.19,444.15,297.27
331,13.240000,person,0.683679,261.70,82.53,351.18,292.15
331,13.240000,person,0.442364,311.96,143.22,361.97,295.82
331,13.240000,person,0.330676,312.83,76.58,389.71,299.72
332,13.280000,person,0.779020,351.69,87.52,444.75,298.74
332,13.280000,person,0.695188,262.01,82.90,351.94,292.11
332,13.280000,person,0.452892,311.92,141.92,362.20,295.90
332,13.280000,person,0.314940,309.93,75.38,385.74,300.14
332,13.280000,person,0.265621,382.36,128.34,437.29,294.29
333,13.320000,person,0.769196,352.58,86.87,444.79,299.67
333,13.320000,person,0.670676,261.46,83.16,350.12,292.60
333,13.320000,person,0.401514,311.92,140.49,362.35,295.58
333,13.320000,person,0.321083,311.89,75.27,386.36,300.57
333,13.320000,person,0.251032,381.69,128.18,436.86,294.75
334,13.360000,person,0.746206,353.55,85.71,444.34,298.24
334,13.360000,person,0.676737,261.71,83.13,350.19,292.35
334,13.360000,person,0.396012,311.72,139.46,362.07,295.56
334,13.360000,person,0.328511,311.92,74.83,385.50,300.39
334,13.360000,person,0.256939,381.08,126.86,437.07,294.43
335,13.400000,person,0.713479,354.43,85.03,444.14,298.29
335,13.400000,person,0.665377,262.13,83.01,350.09,292.39
335,13.400000,person,0.402935,311.56,141.11,362.14,295.20
335,13.400000,person,0.318509,310.60,74.44,383.99,300.15
335,13.400000,person,0.268825,380.68,126.61,436.65,294.30
335,13.400000,person,0.252379,251.53,175.69,306.39,301.46
336,13.440000,person,0.754346,353.58,84.74,444.86,298.82
336,13.440000,person,0.666563,262.24,82.97,350.23,292.56
336,13.440000,person,0.407866,311.61,140.47,362.37,295.47
336,13.440000,person,0.319983,310.22,73.76,383.63,300.61
336,13.440000,person,0.274693,380.38,126.43,436.40,294.99
336,13.440000,person,0.256543,251.67,175.59,306.38,301.54
337,13.480000,person,0.733225,354.99,84.97,445.14,298.02
337,13.480000,person,0.647538,261.85,82.81,349.55,292.93
337,13.480000,person,0.408696,311.45,139.68,361.52,295.82
337,13.480000,person,0.334517,309.67,73.46,382.94,300.81
337,13.480000,person,0.265780,380.53,125.56,437.80,294.74
338,13.520000,person,0.692181,356.82,84.96,444.86,298.38
338,13.520000,person,0.638406,262.06,82.67,349.50,293.05
338,13.520000,person,0.425836,311.66,139.83,361.76,295.82
338,13.520000,person,0.319871,308.40,73.00,381.45,300.60
338,13.520000,person,0.272863,380.46,127.12,438.25,294.49
339,13.560000,person,0.672133,358.91,85.62,445.27,299.91
339,13.560000,person,0.635804,262.57,82.48,350.02,293.01
339,13.560000,person,0.440604,311.75,139.96,362.09,295.75
339,13.560000,person,0.304630,305.27,72.52,378.25,300.10
339,13.560000,person,0.251070,251.35,175.14,306.15,301.60
340,13.600000,person,0.684123,358.03,85.63,445.62,299.27
340,13.600000,person,0.636971,262.34,82.25,350.07,292.91
340,13.600000,person,0.428807,311.61,139.57,361.66,295.72
340,13.600000,person,0.302225,305.51,72.64,378.96,299.89
340,13.600000,person,0.280007,251.32,174.67,306.00,301.82
341,13.640000,person,0.732269,358.52,87.06,445.87,299.91
341,13.640000,person,0.629868,262.50,82.60,350.40,292.79
341,13.640000,person,0.420493,311.39,138.76,361.13,295.60
341,13.640000,person,0.298681,304.83,73.10,378.44,299.91
341,13.640000,person,0.285287,251.52,174.80,306.55,301.85
342,13.680000,person,0.789905,356.69,86.76,446.34,299.30
342,13.680000,person,0.619433,262.50,82.74,349.87,293.00
342,13.680000,person,0.429000,311.54,137.71,361.20,295.84
342,13.680000,person,0.310408,306.66,73.53,380.85,300.17
342,13.680000,person,0.296080,251.53,174.78,306.73,301.93
343,13.720000,person,0.794692,356.69,86.48,446.33,298.68
343,13.720000,person,0.607155,262.33,82.74,349.45,292.99
343,13.720000,person,0.436879,311.58,137.21,361.23,295.48
343,13.720000,person,0.301746,307.96,73.64,382.26,300.01
343,13.720000,person,0.296202,251.59,174.71,307.21,301.80
344,13.760000,person,0.804368,355.76,85.98,446.47,298.79
344,13.760000,person,0.601637,262.36,82.30,350.22,292.98
344,13.760000,person,0.458034,311.82,138.32,361.56,295.42
344,13.760000,person,0.300833,307.34,73.02,381.85,300.07
344,13.760000,person,0.291385,251.68,174.64,307.20,301.70
345,13.800000,person,0.825122,354.15,85.72,446.32,298.74
345,13.800000,person,0.600419,262.09,81.84,350.22,292.83
345,13.800000,person,0.434731,312.27,136.99,361.30,295.33
345,13.800000,person,0.313365,309.58,73.17,384.17,299.97
345,13.800000,person,0.285785,252.06,174.42,306.77,302.11
346,13.840000,person,0.810942,353.84,85.26,446.22,299.18
346,13.840000,person,0.600186,262.28,80.85,350.86,292.71
346,13.840000,person,0.457269,312.73,140.37,361.37,295.21
346,13.840000,person,0.327794,309.36,72.43,384.19,299.62
346,13.840000,person,0.306929,252.16,174.33,306.86,301.92
347,13.880000,person,0.836835,352.41,85.01,446.45,298.89
347,13.880000,person,0.637002,262.31,80.54,352.64,292.17
347,13.880000,person,0.413008,312.04,137.39,360.86,295.29
347,13.880000,person,0.345987,308.81,71.93,383.84,299.68
347,13.880000,person,0.276551,252.18,174.38,306.35,302.02
348,13.920000,person,0.807591,354.58,85.33,446.31,299.21
348,13.920000,person,0.632904,262.63,80.84,351.73,292.28
348,13.920000,person,0.411816,312.30,139.75,360.69,295.09
348,13.920000,person,0.316569,307.16,71.59,381.56,299.72
348,13.920000,person,0.293444,252.07,174.44,306.12,301.99
349,13.960000,person,0.812692,355.03,85.55,446.57,299.15
349,13.960000,person,0.600098,262.30,80.48,350.85,292.46
349,13.960000,person,0.457880,312.74,143.17,360.91,294.84
349,13.960000,person,0.315222,306.02,71.40,381.22,299.50
349,13.960000,person,0.296942,252.08,174.05,306.19,301.97
349,13.960000,person,0.251060,379.68,121.77,439.64,295.68
350,14.000000,person,0.787594,356.48,85.22,446.60,299.59
350,14.000000,person,0.621324,262.45,80.46,352.66,292.28
350,14.000000,person,0.361002,303.93,69.98,380.17,299.55
350,14.000000,person,0.280957,311.89,136.78,361.03,294.45
351,14.040000,person,0.785509,355.50,85.35,446.09,299.29
351,14.040000,person,0.674666,262.87,80.16,352.11,291.83
351,14.040000,person,0.380172,304.79,69.85,380.91,299.24
351,14.040000,person,0.267422,251.94,175.28,304.83,301.61
352,14.080000,person,0.808432,354.27,85.08,446.36,299.35
352,14.080000,person,0.674705,262.80,80.05,352.81,291.84
352,14.080000,person,0.394987,304.29,69.70,381.14,299.35
352,14.080000,person,0.282947,251.85,175.11,304.81,301.80
353,14.120000,person,0.816758,356.16,84.08,446.33,298.32
353,14.120000,person,0.716929,262.92,80.57,357.08,290.61
353,14.120000,person,0.443479,303.43,68.85,379.57,298.82
353,14.120000,person,0.263322,311.08,133.07,361.26,294.16
354,14.160000,person,0.781881,357.11,84.02,445.65,297.46
354,14.160000,person,0.708524,263.42,80.74,356.08,290.84
354,14.160000,person,0.427478,303.04,69.07,378.79,298.77
354,14.160000,person,0.293747,311.22,131.38,361.33,294.59
355,14.200000,person,0.802815,358.18,84.47,446.10,297.92
355,14.200000,person,0.659202,263.64,80.68,355.98,291.05
355,14.200000,person,0.429987,300.45,68.57,377.30,298.69
355,14.200000,person,0.275664,311.37,134.49,361.36,294.29
356,14.240000,person,0.822928,357.05,84.27,446.09,297.64
356,14.240000,person,0.633041,263.85,80.53,356.03,290.94
356,14.240000,person,0.431880,300.73,68.50,378.04,298.76
356,14.240000,person,0.265542,311.42,135.36,361.14,293.99
357,14.280000,person,0.821535,356.84,84.58,445.89,297.16
357,14.280000,person,0.693304,263.42,80.60,360.35,289.69
357,14.280000,person,0.439638,298.98,68.58,377.76,298.38
357,14.280000,person,0.282146,310.46,135.75,361.48,294.09
358,14.320000,person,0.828872,356.16,83.96,446.04,296.43
358,14.320000,person,0.696627,263.22,80.31,362.07,289.12
358,14.320000,person,0.470180,297.34,68.03,377.73,297.94
358,14.320000,person,0.292344,310.37,137.83,361.83,293.83
359,14.360000,person,0.814223,355.75,83.73,445.72,296.68
359,14.360000,person,0.696949,262.99,80.36,361.11,288.86
359,14.360000,person,0.446570,299.06,67.96,378.57,298.05
359,14.360000,person,0.278228,310.63,136.68,361.63,293.73
360,14.400000,person,0.798851,355.48,84.05,445.18,296.17
360,14.400000,person,0.693698,263.14,80.49,360.15,289.02
360,14.400000,person,0.441564,300.55,68.47,379.20,297.90
360,14.400000,person,0.266371,310.65,132.34,362.04,294.03
361,14.440000,person,0.788783,354.42,82.86,444.51,295.34
361,14.440000,person,0.681113,262.71,80.49,357.12,289.64
361,14.440000,person,0.406828,303.87,68.92,380.80,298.46
361,14.440000,person,0.304439,312.54,140.45,361.49,293.64
362,14.480000,person,0.730933,356.90,83.24,444.24,295.26
362,14.480000,person,0.603232,262.36,81.08,353.63,290.82
362,14.480000,person,0.397159,304.90,69.04,380.81,298.99
362,14.480000,person,0.346207,313.24,139.38,362.14,293.77
363,14.520000,person,0.693069,357.16,83.30,443.93,295.82
363,14.520000,person,0.584417,262.88,80.62,355.27,290.27
363,14.520000,person,0.363693,303.24,69.08,379.94,298.47
363,14.520000,person,0.347632,313.15,138.33,362.05,293.60
363,14.520000,person,0.265673,382.67,129.07,437.49,295.54
364,14.560000,person,0.655605,358.41,82.95,443.52,295.86
364,14.560000,person,0.571660,262.80,80.71,353.62,290.82
364,14.560000,person,0.362151,304.35,69.00,380.39,298.51
364,14.560000,person,0.331706,313.17,137.30,362.12,293.67
364,14.560000,person,0.263520,382.66,130.18,437.07,295.37
365,14.600000,person,0.676362,357.08,83.31,443.25,295.91
365,14.600000,person,0.586390,262.17,79.95,355.16,290.92
365,14.600000,person,0.370282,303.83,68.34,381.15,298.57
365,14.600000,person,0.337657,313.82,139.09,362.25,293.61
366,14.640000,person,0.587248,361.07,82.92,444.17,297.11
366,14.640000,person,0.568430,262.72,79.13,355.37,291.26
366,14.640000,person,0.389784,299.79,67.59,377.59,297.81
366,14.640000,person,0.327909,313.52,138.97,362.34,293.40
366,14.640000,person,0.254764,382.41,129.41,437.27,295.93
367,14.680000,person,0.571439,262.70,79.50,354.81,291.35
367,14.680000,person,0.548374,362.27,83.02,444.44,297.07
367,14.680000,person,0.369910,298.68,67.81,376.87,297.83
367,14.680000,person,0.298875,313.32,140.40,362.34,293.69
367,14.680000,person,0.270173,382.27,128.22,437.49,296.15
368,14.720000,person,0.564006,262.56,79.34,354.53,291.27
368,14.720000,person,0.553157,361.43,83.22,444.25,296.98
368,14.720000,person,0.367008,299.78,67.86,377.04,297.83
368,14.720000,person,0.299309,313.76,140.03,362.54,293.23
368,14.720000,person,0.272133,382.37,127.94,437.59,295.61
369,14.760000,person,0.556341,263.38,79.01,353.94,291.50
369,14.760000,person,0.506599,365.38,81.62,445.35,297.24
369,14.760000,person,0.344063,297.95,67.35,374.24,297.13
369,14.760000,person,0.307299,313.69,137.81,362.27,293.34
369,14.760000,person,0.273153,382.51,128.16,437.46,295.11
370,14.800000,person,0.572146,263.10,79.34,355.27,291.04
370,14.800000,person,0.526188,364.92,81.84,445.45,297.21
370,14.800000,person,0.338963,297.69,67.51,374.19,296.93
370,14.800000,person,0.324976,313.40,135.24,362.20,293.80
370,14.800000,person,0.288105,381.99,127.83,437.40,295.34
371,14.840000,person,0.590641,263.18,78.82,356.78,290.68
371,14.840000,person,0.524698,364.82,81.34,445.39,297.55
371,14.840000,person,0.353386,297.72,66.95,374.25,296.64
371,14.840000,person,0.325788,312.85,129.80,362.18,294.65
371,14.840000,person,0.274831,382.27,127.80,437.10,295.65
372,14.880000,person,0.597460,262.97,79.05,356.78,290.57
372,14.880000,person,0.513971,364.57,81.52,445.32,298.09
372,14.880000,person,0.344544,298.06,66.87,374.32,296.72
372,14.880000,person,0.328020,313.71,131.86,362.01,294.83
